Company,CompanyDID,CompanyDetailsURL,DID,OnetCode,ONetFriendlyTitle,DescriptionTeaser,Distance,EmploymentType,EducationRequired,ExperienceRequired,JobDetailsURL,JobServiceURL,Location,LocationLatitude,LocationLongitude,PostedTime,Pay,SimilarJobsURL,JobTitle,ApplyRequirement,Skills
<>Collabera Inc.</>,<>c8a5z874t503m6w7ghf</>,<>http://www.careerbuilder.com/jobs/company/c8a5z874t503m6w7ghf/collabera-inc?sc_cmp1=13_JobRes_ComDet</>,<>JHT20B6N5215DTYVP5V</>,<>15-1099.04</>,<>Web Developers</>,"<> Education: Exceptional eye for great interactive design Experience with Sitecore CMS system HTML/HTML5 CSS ...   sensibilities, great portfolio of...</>",</>,<>Full-Time</>,<>Master's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHT20B6N5215DTYVP5V</>,<>https://api.careerbuilder.com/v1/job?DID=JHT20B6N5215DTYVP5V&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>IL - Riverwoods</>,<>42.1724</>,<>-87.8767</>,<>7/11/2014 4:25:30 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHT20B6N5215DTYVP5V</>,<>Web Designer/Developer</>,<>CanBulkApply</>,"<>
        <Skill>mysql</Skill>
        <Skill>html5</Skill>
        <Skill>html</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>IL (network protocol)</Skill>
        <Skill>web design</Skill>
        <Skill>Sitecore</Skill>
        <Skill>interaction design</Skill>
        <Skill>wordpress</Skill>
        <Skill>php</Skill>
        <Skill>cascading style sheets</Skill>
      </>"
<>Robert Half Technology</>,<>cht3vg6lk6nkvvrxlrm</>,<>http://www.careerbuilder.com/jobs/company/cht3vg6lk6nkvvrxlrm/robert-half-technology?sc_cmp1=13_JobRes_ComDet</>,<>J3H14L6CNX1Y3GFVRCF</>,<>15-1099.04</>,<>Web Developers</>,"<> per year Growth opportunity! Web Developer - CSS, HTML, JavaScript, JQuery Responsibilities: Design ...  Qualifications and Skills: 3+yrs experience...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3H14L6CNX1Y3GFVRCF</>,<>https://api.careerbuilder.com/v1/job?DID=J3H14L6CNX1Y3GFVRCF&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>VA - Reston</>,<>38.9597</>,<>-77.3374</>,<>7/17/2014 11:39:31 AM</>,<>$60k - $80k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3H14L6CNX1Y3GFVRCF</>,"<>Web Developer - CSS, HTML, JavaScript, JQuery</>",<>CanBulkApply</>,"<>
        <Skill>web development</Skill>
        <Skill>html</Skill>
        <Skill>database</Skill>
        <Skill>xml</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>software development</Skill>
        <Skill>stored procedure</Skill>
        <Skill>document object model</Skill>
        <Skill>asp.net</Skill>
        <Skill>sql</Skill>
        <Skill>search engine optimization</Skill>
        <Skill>system integration</Skill>
        <Skill>computer security</Skill>
        <Skill>json</Skill>
      </>"
"<>Professional Computer Resources, Inc.</>",<>c36r97073f3hl68ks1</>,<>http://www.careerbuilder.com/jobs/company/c36r97073f3hl68ks1/professional-computer-resources-inc?sc_cmp1=13_JobRes_ComDet</>,<>JHP5G46YCVL99Y05Y9P</>,<>15-1099.04</>,<>Web Developers</>,"<>CSS / Javascript Developer - Creates user information solutions by developing, implementing ... </>",</>,<>Full-Time</>,<>Associate Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHP5G46YCVL99Y05Y9P</>,<>https://api.careerbuilder.com/v1/job?DID=JHP5G46YCVL99Y05Y9P&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>FL - Orlando</>,<>28.53823</>,<>-81.37739</>,<>7/25/2014 2:21:05 PM</>,<>$60k - $70k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHP5G46YCVL99Y05Y9P</>,<>CSS / Javascript Developer</>,<>HasScreener</>,"<>
        <Skill>web development</Skill>
        <Skill>database</Skill>
        <Skill>javascript</Skill>
        <Skill>software development</Skill>
        <Skill>User Interface design</Skill>
        <Skill>asp.net</Skill>
        <Skill>User Interface</Skill>
        <Skill>language integrated query</Skill>
        <Skill>database design</Skill>
      </>"
<>Volt</>,<>c8f0x46c5vfxprcbj4w</>,<>http://www.careerbuilder.com/jobs/company/c8f0x46c5vfxprcbj4w/volt?sc_cmp1=13_JobRes_ComDet</>,<>J3F6DZ6YTBM4DPS48R7</>,<>15-1099.04</>,<>Web Developers</>,"<> applications, working with HTML5, CSS3, and JavaScript/jQuery. The Senior Front End Developer (jQuery UI, HTML5 ...  Senior Web Developer (jQuery UI...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3F6DZ6YTBM4DPS48R7</>,<>https://api.careerbuilder.com/v1/job?DID=J3F6DZ6YTBM4DPS48R7&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>WA - Seattle</>,<>47.6388</>,<>-122.37</>,<>7/23/2014 8:05:54 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3F6DZ6YTBM4DPS48R7</>,"<>Senior Front End Developer (jQuery UI, HTML5, CSS3)</>",<>CanBulkApply</>,"<>
        <Skill>representational state transfer</Skill>
        <Skill>html5</Skill>
        <Skill>agile software development</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>User Interface design</Skill>
        <Skill>hypertext transfer protocol</Skill>
        <Skill>search engine optimization</Skill>
        <Skill>cascading style sheets</Skill>
      </>"
<>Creative Circle</>,<>c8a2zq627blkmtkg7sy</>,<>http://www.careerbuilder.com/jobs/company/c8a2zq627blkmtkg7sy/creative-circle?sc_cmp1=13_JobRes_ComDet</>,<>JHN85273BP5JTJCSD3J</>,<>15-1099.04</>,<>Web Developers</>,"<>Position: Front End Developer (HTML5/CSS 3/JavaScript, WordPress) Location: Orange County ...  Front End Developer Qualifications: -Proficient with...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHN85273BP5JTJCSD3J</>,<>https://api.careerbuilder.com/v1/job?DID=JHN85273BP5JTJCSD3J&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>CA - los angeles area</>,<>34.0702</>,<>-118.35</>,<>7/9/2014 7:31:01 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHN85273BP5JTJCSD3J</>,"<>Front End Developer (HTML5/CSS 3/JavaScript, WordPress)</>",<>CanBulkApply</>,"<>
        <Skill>Safari</Skill>
        <Skill>html5</Skill>
        <Skill>html</Skill>
        <Skill>firebug</Skill>
        <Skill>adobe illustrator</Skill>
        <Skill>javascript</Skill>
        <Skill>User Interface design</Skill>
        <Skill>Chrome</Skill>
        <Skill>adobe dreamweaver</Skill>
        <Skill>User Experience</Skill>
        <Skill>web design</Skill>
        <Skill>wordpress</Skill>
        <Skill>adobe photoshop</Skill>
        <Skill>cascading style sheets</Skill>
      </>"
"<>Harmer Consultants, Inc.</>",<>chv2346fvcb37hpypy4</>,<>http://www.careerbuilder.com/jobs/company/chv2346fvcb37hpypy4/harmer-consultants-inc?sc_cmp1=13_JobRes_ComDet</>,<>JHV6226DY2C2Q7R67X4</>,<>15-1099.04</>,<>Web Developers</>,</>,<>Contractor</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHV6226DY2C2Q7R67X4</>,<>https://api.careerbuilder.com/v1/job?DID=JHV6226DY2C2Q7R67X4&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>IL - Chicago</>,<>41.88415</>,<>-87.63241</>,<>7/9/2014 4:05:26 PM</>,<>$35.00 - $60.00/hour</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHV6226DY2C2Q7R67X4</>,"<>Sr. Java Front End Developer - JavaScript, HTML, CSS</>",<>CanBulkApply</>,"<>
        <Skill>apache http server</Skill>
        <Skill>qa</Skill>
        <Skill>representational state transfer</Skill>
        <Skill>html5</Skill>
        <Skill>web service</Skill>
        <Skill>html</Skill>
        <Skill>soap</Skill>
        <Skill>svn</Skill>
        <Skill>ETL</Skill>
        <Skill>oracle database</Skill>
        <Skill>database</Skill>
        <Skill>java database connectivity</Skill>
        <Skill>javascript</Skill>
        <Skill>ibm software</Skill>
        <Skill>jquery</Skill>
        <Skill>apache ant</Skill>
        <Skill>eclipse</Skill>
        <Skill>Linux</Skill>
        <Skill>IL (network protocol)</Skill>
        <Skill>apache tomcat</Skill>
        <Skill>sdlc</Skill>
        <Skill>java (programming language)</Skill>
        <Skill>apache struts</Skill>
        <Skill>hibernate (java)</Skill>
        <Skill>pl/sql</Skill>
        <Skill>shell script</Skill>
        <Skill>sql</Skill>
        <Skill>jsp</Skill>
        <Skill>apache maven</Skill>
        <Skill>ajax</Skill>
        <Skill>unix</Skill>
      </>"
</>,</>,</>,<>JHQ3996W947JX5CR65X</>,<>15-1099.04</>,<>Web Developers</>,</>,<>Contractor</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHQ3996W947JX5CR65X</>,<>https://api.careerbuilder.com/v1/job?DID=JHQ3996W947JX5CR65X&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>CA - West LA</>,<>34.0153</>,<>-118.4926</>,<>7/21/2014 7:01:30 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHQ3996W947JX5CR65X</>,"<>Web Developer - Javascript, CSS,  -  2 Positions - 1 Senior - UPDATED 7-21-14</>",<>CanBulkApply</>,"<>
        <Skill>web development</Skill>
        <Skill>adobe flex</Skill>
        <Skill>html5</Skill>
        <Skill>html</Skill>
        <Skill>svn</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>hypertext transfer protocol</Skill>
        <Skill>sass (stylesheet language)</Skill>
        <Skill>php</Skill>
        <Skill>xhtml</Skill>
        <Skill>cascading style sheets</Skill>
      </>"
<>Randstad Professionals</>,<>c8453c5xylzkdskr49r</>,<>http://www.careerbuilder.com/jobs/company/c8453c5xylzkdskr49r/randstad-professionals?sc_cmp1=13_JobRes_ComDet</>,<>JHQ7P764ZZMHX8YQQKK</>,<>15-1099.04</>,<>Web Developers</>,</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHQ7P764ZZMHX8YQQKK</>,<>https://api.careerbuilder.com/v1/job?DID=JHQ7P764ZZMHX8YQQKK&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>MD - Baltimore</>,<>39.3312</>,<>-76.6354</>,<>7/9/2014 3:45:39 PM</>,<>$55k - $80k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHQ7P764ZZMHX8YQQKK</>,<>Front End Developer (HTML5/CSS3)</>,<>CanBulkApply</>,"<>
        <Skill>web development</Skill>
        <Skill>representational state transfer</Skill>
        <Skill>html5</Skill>
        <Skill>soap</Skill>
        <Skill>javascript</Skill>
        <Skill>mvc</Skill>
        <Skill>json</Skill>
        <Skill>cascading style sheets</Skill>
      </>"
<>Webrecruit US</>,<>chm02y70p7479mf40p8</>,<>http://www.careerbuilder.com/jobs/company/chm02y70p7479mf40p8/webrecruit-us?sc_cmp1=13_JobRes_ComDet</>,<>JHN7PF5W9400G3QJQY6</>,<>15-1099.04</>,<>Web Developers</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHN7PF5W9400G3QJQY6</>,<>https://api.careerbuilder.com/v1/job?DID=JHN7PF5W9400G3QJQY6&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>MI - Grand Rapids</>,<>42.95266</>,<>-85.64989</>,<>6/26/2014 12:54:07 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHN7PF5W9400G3QJQY6</>,<>IsExternal</>,"<>
        <Skill>mysql</Skill>
        <Skill>html</Skill>
        <Skill>adobe illustrator</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>User Interface design</Skill>
        <Skill>adobe creative suite</Skill>
        <Skill>sass (stylesheet language)</Skill>
        <Skill>User Experience</Skill>
        <Skill>python (programming language)</Skill>
        <Skill>ruby on rails</Skill>
        <Skill>adobe photoshop</Skill>
        <Skill>computer security</Skill>
        <Skill>drupal</Skill>
        <Skill>php</Skill>
      </>"
<>Volt</>,<>c8f0x46c5vfxprcbj4w</>,<>http://www.careerbuilder.com/jobs/company/c8f0x46c5vfxprcbj4w/volt?sc_cmp1=13_JobRes_ComDet</>,<>J3F431600ZLXDG6KFC1</>,<>15-1099.04</>,<>Web Developers</>,"<> be responsible for developing front-end web code using HTML5, CSS3 and JavaScript. Working with ...   HTML5, CSS3 and responsive design using LESS or...</>",</>,<>Contractor</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3F431600ZLXDG6KFC1</>,<>https://api.careerbuilder.com/v1/job?DID=J3F431600ZLXDG6KFC1&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>CA - San Francisco</>,<>37.7888</>,<>-122.3948</>,<>7/25/2014 8:04:46 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3F431600ZLXDG6KFC1</>,"<>UI DEVELOPER- JavaScript, MVC, HTML5, CSS3- Temp to Hire</>",<>CanBulkApply</>,"<>
        <Skill>web development</Skill>
        <Skill>representational state transfer</Skill>
        <Skill>html5</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>User Interface design</Skill>
        <Skill>hypertext transfer protocol</Skill>
        <Skill>sass (stylesheet language)</Skill>
        <Skill>mvc</Skill>
        <Skill>usability testing</Skill>
        <Skill>routing</Skill>
        <Skill>unit testing</Skill>
        <Skill>cascading style sheets</Skill>
      </>"
<>Collabera Inc.</>,<>c8a5z874t503m6w7ghf</>,<>http://www.careerbuilder.com/jobs/company/c8a5z874t503m6w7ghf/collabera-inc?sc_cmp1=13_JobRes_ComDet</>,<>JHP6PF6Z1KS0W47Y4G4</>,<>15-1099.04</>,<>Web Developers</>,"<> Developer (CQ5, Web Content Management, HTML5, CSS3, JS, AJAX) Location : Columbus, OH (or) Wilmington, DE ...  Technical Skills : CQ5, Web Content...</>",</>,<>Contractor</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHP6PF6Z1KS0W47Y4G4</>,<>https://api.careerbuilder.com/v1/job?DID=JHP6PF6Z1KS0W47Y4G4&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>OH - Columbus</>,<>39.9906</>,<>-83.0</>,<>7/23/2014 12:07:47 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHP6PF6Z1KS0W47Y4G4</>,"<>Java Developer (CQ5, Web Content Management, HTML5, CSS3, JS, AJAX)</>",<>CanBulkApply</>,"<>
        <Skill>html5</Skill>
        <Skill>firebug</Skill>
        <Skill>java platform, enterprise edition</Skill>
        <Skill>ada (programming language)</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>web content management system</Skill>
        <Skill>world wide web consortium</Skill>
        <Skill>apache subversion</Skill>
        <Skill>java (programming language)</Skill>
        <Skill>github</Skill>
        <Skill>ajax</Skill>
        <Skill>json</Skill>
        <Skill>cascading style sheets</Skill>
      </>"
<>Kforce Technology</>,<>chn42x5vt1w3t20jrly</>,<>http://www.careerbuilder.com/jobs/company/chn42x5vt1w3t20jrly/kforce-technology?sc_cmp1=13_JobRes_ComDet</>,<>J3H0JL64RW68G1PQ14H</>,<>15-1099.04</>,<>Web Developers</>,<>RESPONSIBILITIES: Our client is seeking a Web Content Specialist - HTML5/CSS3/ W3C for their ...  REQUIREMENTS: Experience with Web Content and HTML5...</>,</>,<>Contractor</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3H0JL64RW68G1PQ14H</>,<>https://api.careerbuilder.com/v1/job?DID=J3H0JL64RW68G1PQ14H&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>CA - Los Angeles</>,<>34.05349</>,<>-118.24532</>,<>7/22/2014 12:19:12 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3H0JL64RW68G1PQ14H</>,<>Web Content Specialist - HTML5/CSS3/ W3C</>,<>IsExternal</>,"<>
        <Skill>web development</Skill>
        <Skill>html5</Skill>
        <Skill>R</Skill>
        <Skill>world wide web consortium</Skill>
        <Skill>workflow</Skill>
        <Skill>poweranimator</Skill>
        <Skill>cascading style sheets</Skill>
      </>"
<>Robert Half Technology</>,<>cht3vg6lk6nkvvrxlrm</>,<>http://www.careerbuilder.com/jobs/company/cht3vg6lk6nkvvrxlrm/robert-half-technology?sc_cmp1=13_JobRes_ComDet</>,<>J3J1KJ6H0VD9PG7XHQH</>,<>15-1099.04</>,<>Web Developers</>,"<>, MySQL, Coldfusion, HTML5/CSS3) Seeking a talented Web Developer for a client in Middlesex County. In ...   emerging development trends -Knowledge of...</>",</>,<>Contractor</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3J1KJ6H0VD9PG7XHQH</>,<>https://api.careerbuilder.com/v1/job?DID=J3J1KJ6H0VD9PG7XHQH&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>NJ - North Brunswick</>,<>40.4497</>,<>-74.482</>,<>7/16/2014 2:26:01 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3J1KJ6H0VD9PG7XHQH</>,"<>Web Developer (PHP, MySQL, ColdFusion, HTML5/CSS3)</>",<>CanBulkApply</>,"<>
        <Skill>mysql</Skill>
        <Skill>web development</Skill>
        <Skill>html5</Skill>
        <Skill>xml</Skill>
        <Skill>javascript</Skill>
        <Skill>asp.net</Skill>
        <Skill>User Interface</Skill>
        <Skill>coldfusion</Skill>
        <Skill>system integration</Skill>
        <Skill>computer security</Skill>
        <Skill>php</Skill>
        <Skill>cascading style sheets</Skill>
      </>"
<>CLICK IT</>,</>,</>,<>JB74LF6VCWQ9SJD4SWK</>,<>15-1099.04</>,<>Web Developers</>,"<> transitional flows as required by the product management team Bring conceptual designs to life using HTML, CSS ...   HTML CSS Design Role Experience...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB74LF6VCWQ9SJD4SWK</>,<>https://api.careerbuilder.com/v1/job?DID=JB74LF6VCWQ9SJD4SWK&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,"<>Relocate to Louisville, KY</>",<>41.88415</>,<>-87.63241</>,<>7/7/2014 2:51:56 PM</>,<>$55k - $65k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB74LF6VCWQ9SJD4SWK</>,<>Front End Web Developer | HTML | CSS | JavaScript</>,<>CanBulkApply</>,"<>
        <Skill>web development</Skill>
        <Skill>html5</Skill>
        <Skill>html</Skill>
        <Skill>javascript</Skill>
        <Skill>world wide web consortium</Skill>
        <Skill>User Experience</Skill>
        <Skill>web design</Skill>
      </>"
