Company,CompanyDID,CompanyDetailsURL,DID,OnetCode,ONetFriendlyTitle,DescriptionTeaser,Distance,EmploymentType,EducationRequired,ExperienceRequired,JobDetailsURL,JobServiceURL,Location,LocationLatitude,LocationLongitude,PostedTime,Pay,SimilarJobsURL,JobTitle,ApplyRequirement,Skills
<>Digital Staffing</>,<>chm4tq6pyb1lzgfsh88</>,<>http://www.careerbuilder.com/jobs/company/chm4tq6pyb1lzgfsh88/digital-staffing?sc_cmp1=13_JobRes_ComDet</>,<>JHL2GD6H3V8S3RVM9X6</>,<>15-1081.00</>,<>Network Systems and Data Communications Analysts</>,<>Network Manager An outgoing and growing company is in need of a Network Manager. Company is ...  Network Manager Network Manager Requirements: College...</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHL2GD6H3V8S3RVM9X6</>,<>https://api.careerbuilder.com/v1/job?DID=JHL2GD6H3V8S3RVM9X6&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>IL - Chicago</>,<>41.88415</>,<>-87.63241</>,<>7/24/2014 8:58:59 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHL2GD6H3V8S3RVM9X6</>,<>Network Manager Design Install Configure Rapidly Growing Company</>,<>CanBulkApply</>,"<>
        <Skill>enhanced interior gateway routing protocol</Skill>
        <Skill>network administrator</Skill>
        <Skill>cisco systems</Skill>
        <Skill>daytime protocol</Skill>
        <Skill>microsoft office</Skill>
        <Skill>active directory</Skill>
        <Skill>voice over ip</Skill>
        <Skill>internet protocol suite</Skill>
        <Skill>virtual private network</Skill>
        <Skill>open shortest path first</Skill>
        <Skill>routing</Skill>
        <Skill>border gateway protocol</Skill>
      </>"
<>DISYS</>,<>c7x3336nbg18m66dlvt</>,<>http://www.careerbuilder.com/jobs/company/c7x3336nbg18m66dlvt/disys?sc_cmp1=13_JobRes_ComDet</>,<>JHN4FQ6N1112CL2N8TR</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,<> Network Engineer experienced working in a virtualization environment. This position will allow this person ...  Senior Network Engineer Cisco...</>,</>,<>Contractor</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHN4FQ6N1112CL2N8TR</>,<>https://api.careerbuilder.com/v1/job?DID=JHN4FQ6N1112CL2N8TR&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>TX - Fort Worth</>,<>32.74885</>,<>-97.32939</>,<>7/21/2014 12:32:55 PM</>,<>$70.00 - $80.00/hour</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHN4FQ6N1112CL2N8TR</>,<>Senior Network Engineer</>,<>CanBulkApply</>,"<>
        <Skill>gateway (telecommunications)</Skill>
        <Skill>firewall (computing)</Skill>
        <Skill>network administrator</Skill>
        <Skill>cisco systems</Skill>
        <Skill>fabric computing</Skill>
        <Skill>computer security</Skill>
      </>"
<>Talent Navigation Experts</>,<>chm6rs77bxykqn72l43</>,<>http://www.careerbuilder.com/jobs/company/chm6rs77bxykqn72l43/talent-navigation-experts?sc_cmp1=13_JobRes_ComDet</>,<>JHL1MC6Q3K6R4ZML113</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,<>Talent Navigation Experts is looking for a Sr Network Engineer for one of our clients in the ...   design and turn-up of multi-gigabit transport...</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHL1MC6Q3K6R4ZML113</>,<>https://api.careerbuilder.com/v1/job?DID=JHL1MC6Q3K6R4ZML113&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>IL - Naperville</>,<>41.77053</>,<>-88.15302</>,<>7/9/2014 1:11:25 AM</>,<>$85k - $110k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHL1MC6Q3K6R4ZML113</>,<>Sr Network Engineer</>,<>CanBulkApply</>,"<>
        <Skill>multicast</Skill>
        <Skill>internet backbone</Skill>
        <Skill>dynamic host configuration protocol</Skill>
        <Skill>network administrator</Skill>
        <Skill>cisco systems</Skill>
        <Skill>multiprotocol label switching</Skill>
        <Skill>routing protocol</Skill>
        <Skill>IL (network protocol)</Skill>
        <Skill>acceptance testing</Skill>
        <Skill>internet protocol suite</Skill>
        <Skill>open shortest path first</Skill>
        <Skill>virtual router redundancy protocol</Skill>
        <Skill>routing</Skill>
        <Skill>cisco hardware</Skill>
        <Skill>ipv6</Skill>
        <Skill>DNS</Skill>
        <Skill>border gateway protocol</Skill>
      </>"
<>Talent Navigation Experts</>,<>chm6rs77bxykqn72l43</>,<>http://www.careerbuilder.com/jobs/company/chm6rs77bxykqn72l43/talent-navigation-experts?sc_cmp1=13_JobRes_ComDet</>,<>JHN3DR6F1MX4H5XJR92</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHN3DR6F1MX4H5XJR92</>,<>https://api.careerbuilder.com/v1/job?DID=JHN3DR6F1MX4H5XJR92&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>IL - Naperville</>,<>41.77053</>,<>-88.15302</>,<>7/14/2014 1:24:17 PM</>,<>$80k - $85k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHN3DR6F1MX4H5XJR92</>,<>Network Engineer</>,<>CanBulkApply</>,"<>
        <Skill>multicast</Skill>
        <Skill>internet backbone</Skill>
        <Skill>dynamic host configuration protocol</Skill>
        <Skill>network administrator</Skill>
        <Skill>cisco systems</Skill>
        <Skill>multiprotocol label switching</Skill>
        <Skill>routing protocol</Skill>
        <Skill>IL (network protocol)</Skill>
        <Skill>acceptance testing</Skill>
        <Skill>internet protocol suite</Skill>
        <Skill>open shortest path first</Skill>
        <Skill>virtual router redundancy protocol</Skill>
        <Skill>routing</Skill>
        <Skill>cisco hardware</Skill>
        <Skill>ipv6</Skill>
        <Skill>DNS</Skill>
        <Skill>border gateway protocol</Skill>
      </>"
<>Orion Health</>,<>chr3gy6tfn7tlsl706y</>,<>http://www.careerbuilder.com/jobs/company/chr3gy6tfn7tlsl706y/orion-health?sc_cmp1=13_JobRes_ComDet</>,<>JHV7KG6JXDGMLGVYGXK</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,<>Job Purpose The Network Engineer III is responsible for managing all levels of Networking and ...   networking Experience with Virtual environments...</>,</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHV7KG6JXDGMLGVYGXK</>,<>https://api.careerbuilder.com/v1/job?DID=JHV7KG6JXDGMLGVYGXK&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>AZ - Scottsdale</>,<>33.4945</>,<>-111.9166</>,<>7/16/2014 11:35:39 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHV7KG6JXDGMLGVYGXK</>,<>Network Engineer III</>,<>CanBulkApply</>,"<>
        <Skill>network administrator</Skill>
        <Skill>osi model</Skill>
        <Skill>windows server</Skill>
        <Skill>Linux</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>computer security</Skill>
        <Skill>red hat</Skill>
        <Skill>jira</Skill>
      </>"
<>Harter Secrest &amp; Emery LLP</>,</>,</>,<>JHV1BR61B9C3XRKW3C9</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,"<>NETWORK ENGINEER EMPLOYMENT OPPORTUNITY Rochester, NY Harter Secrest &amp; Emery LLP , seeks an ...  , Cisco routers, Cisco firewalls and switches, and...</>",</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHV1BR61B9C3XRKW3C9</>,<>https://api.careerbuilder.com/v1/job?DID=JHV1BR61B9C3XRKW3C9&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>NY - Rochester</>,<>43.1555</>,<>-77.61603</>,<>7/21/2014 2:40:52 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHV1BR61B9C3XRKW3C9</>,<>IT NETWORK ENGINEER</>,<>IsExternal</>,"<>
        <Skill>microsoft exchange server</Skill>
        <Skill>network administrator</Skill>
        <Skill>microsoft sharepoint</Skill>
        <Skill>cisco systems</Skill>
        <Skill>local area network</Skill>
        <Skill>windows server</Skill>
        <Skill>active directory</Skill>
        <Skill>ssl</Skill>
        <Skill>vmware</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>virtual private network</Skill>
        <Skill>cisco hardware</Skill>
        <Skill>activity diagram</Skill>
        <Skill>computer security</Skill>
        <Skill>disaster recovery</Skill>
      </>"
<>Employer Flexible</>,</>,</>,<>JHN33P6GBVVRQ7ZMDTD</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,<>If you are Cisco Network Engineer with a mixture of the following skills than this is the job ...  If you are Cisco Network Engineer with a mixture of...</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHN33P6GBVVRQ7ZMDTD</>,<>https://api.careerbuilder.com/v1/job?DID=JHN33P6GBVVRQ7ZMDTD&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>TX - Houston</>,<>29.9221</>,<>-95.5478</>,<>7/25/2014 1:16:52 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHN33P6GBVVRQ7ZMDTD</>,<>Cisco Network Engineer</>,<>IsExternal</>,"<>
        <Skill>network administrator</Skill>
        <Skill>cisco systems</Skill>
        <Skill>local area network</Skill>
        <Skill>User Experience</Skill>
        <Skill>computer security</Skill>
      </>"
<>Ranger Technical Resources</>,<>chn4zc60wyd67c5p0vy</>,<>http://www.careerbuilder.com/jobs/company/chn4zc60wyd67c5p0vy/ranger-technical-resources?sc_cmp1=13_JobRes_ComDet</>,<>JHS0Y2717DLZXQJ9G77</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,"<>Network Engineer 2 #692 Position Summary We are seeking a Network Engineer to maintain ...  Primary Job Responsibilities Support, administer and...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHS0Y2717DLZXQJ9G77</>,<>https://api.careerbuilder.com/v1/job?DID=JHS0Y2717DLZXQJ9G77&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>FL - Miramar</>,<>25.98205</>,<>-80.22052</>,<>7/9/2014 10:57:38 AM</>,<>$75k - $100k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHS0Y2717DLZXQJ9G77</>,<>Network Engineer 2</>,<>CanBulkApply</>,"<>
        <Skill>citrix systems</Skill>
        <Skill>cisco software</Skill>
        <Skill>enhanced interior gateway routing protocol</Skill>
        <Skill>simple network management protocol</Skill>
        <Skill>dynamic host configuration protocol</Skill>
        <Skill>network administrator</Skill>
        <Skill>virtual lan</Skill>
        <Skill>cisco systems</Skill>
        <Skill>ipsec</Skill>
        <Skill>hot standby router protocol</Skill>
        <Skill>routing protocol</Skill>
        <Skill>Syslog</Skill>
        <Skill>active directory</Skill>
        <Skill>ssl</Skill>
        <Skill>cryptographic protocol</Skill>
        <Skill>xen</Skill>
        <Skill>ldap</Skill>
        <Skill>voice over ip</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>internet protocol suite</Skill>
        <Skill>virtual private network</Skill>
        <Skill>open shortest path first</Skill>
        <Skill>routing</Skill>
        <Skill>cisco hardware</Skill>
        <Skill>DNS</Skill>
        <Skill>computer security</Skill>
        <Skill>border gateway protocol</Skill>
      </>"
"<>NCS Technologies, Inc.</>",<>c355d715hdyt1gz8hp</>,<>http://www.careerbuilder.com/jobs/company/c355d715hdyt1gz8hp/ncs-technologies-inc?sc_cmp1=13_JobRes_ComDet</>,<>JHM44366JZ5TVXYBMC8</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,<>Network Operations Engineer Qualifications: Bachelor of Science or Applied Science in Computer ...  Network Operations Engineer Conducts proactive and...</>,</>,<>Contractor</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHM44366JZ5TVXYBMC8</>,<>https://api.careerbuilder.com/v1/job?DID=JHM44366JZ5TVXYBMC8&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>NJ - Mount Laurel</>,<>39.93528</>,<>-74.89255</>,<>7/23/2014 2:12:41 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHM44366JZ5TVXYBMC8</>,<>Network Engineer</>,<>CanBulkApply</>,"<>
        <Skill>multicast</Skill>
        <Skill>simple network management protocol</Skill>
        <Skill>dynamic host configuration protocol</Skill>
        <Skill>differentiated services</Skill>
        <Skill>network administrator</Skill>
        <Skill>POST (HTTP)</Skill>
        <Skill>physical layer</Skill>
        <Skill>routing protocol</Skill>
        <Skill>voice over ip</Skill>
        <Skill>docsis</Skill>
        <Skill>internet protocol suite</Skill>
        <Skill>virtual private network</Skill>
        <Skill>open shortest path first</Skill>
        <Skill>load balancing</Skill>
        <Skill>routing</Skill>
        <Skill>ipv6</Skill>
        <Skill>DNS</Skill>
        <Skill>computer security</Skill>
        <Skill>ios</Skill>
        <Skill>border gateway protocol</Skill>
      </>"
<>eShow</>,</>,</>,<>JHQ76Z62VTCJQYY8KBD</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,"<>Network Administrator eShow, is an Event Management service company and is seeking a Network ...  Network Administrator Desired Skills &amp; Experience...</>",</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHQ76Z62VTCJQYY8KBD</>,<>https://api.careerbuilder.com/v1/job?DID=JHQ76Z62VTCJQYY8KBD&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>IL - Schaumburg</>,<>42.0253</>,<>-88.06771</>,<>7/23/2014 2:44:57 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHQ76Z62VTCJQYY8KBD</>,<>Network Admininstrator</>,<>HasScreener</>,"<>
        <Skill>apache http server</Skill>
        <Skill>dynamic host configuration protocol</Skill>
        <Skill>network administrator</Skill>
        <Skill>local area network</Skill>
        <Skill>Linux</Skill>
        <Skill>wireless lan</Skill>
        <Skill>IL (network protocol)</Skill>
        <Skill>microsoft sql server</Skill>
        <Skill>apache tomcat</Skill>
        <Skill>active directory</Skill>
        <Skill>coldfusion</Skill>
        <Skill>windows server 2008</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>sql</Skill>
        <Skill>DNS</Skill>
        <Skill>computer security</Skill>
      </>"
</>,</>,</>,<>JHN0LM654HC78GKBHP1</>,<>15-1081.00</>,<>Network Systems and Data Communications Analysts</>,"<>Position: Network Engineer Location: Atlanta, Ga Pay ~100,000 + 15% bonus In our clients own ...   network design flaws while creating alterations to...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHN0LM654HC78GKBHP1</>,<>https://api.careerbuilder.com/v1/job?DID=JHN0LM654HC78GKBHP1&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>GA - Atlanta</>,<>33.74831</>,<>-84.39111</>,<>7/16/2014 10:02:19 AM</>,<>$100k - $105k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHN0LM654HC78GKBHP1</>,<>Sr. Network Engineer (MPLS)</>,<>CanBulkApply</>,"<>
        <Skill>multicast</Skill>
        <Skill>Peering</Skill>
        <Skill>frame relay</Skill>
        <Skill>firewall (computing)</Skill>
        <Skill>network administrator</Skill>
        <Skill>cisco systems</Skill>
        <Skill>internet transit</Skill>
        <Skill>multiprotocol label switching</Skill>
        <Skill>asynchronous transfer mode</Skill>
        <Skill>network layer</Skill>
        <Skill>routing protocol</Skill>
        <Skill>radius</Skill>
        <Skill>Linux</Skill>
        <Skill>frame (networking)</Skill>
        <Skill>ldap</Skill>
        <Skill>internet protocol suite</Skill>
        <Skill>virtual private network</Skill>
        <Skill>open shortest path first</Skill>
        <Skill>ipv4</Skill>
        <Skill>routing</Skill>
        <Skill>ipv6</Skill>
        <Skill>computer security</Skill>
        <Skill>border gateway protocol</Skill>
      </>"
<>PC Miracles</>,</>,</>,<>JHL5SL6J8BQL15BW24T</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,<>Network Engineer Sick of being a corporate expense? Tired of the same salary regardless of how ...  Network Engineer Technical Requirements: Minimum...</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHL5SL6J8BQL15BW24T</>,<>https://api.careerbuilder.com/v1/job?DID=JHL5SL6J8BQL15BW24T&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>MI - Clarkston</>,<>42.73477</>,<>-83.4199</>,<>7/10/2014 1:20:59 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHL5SL6J8BQL15BW24T</>,<>Network Engineer</>,<>CanBulkApply</>,"<>
        <Skill>microsoft exchange server</Skill>
        <Skill>citrix systems</Skill>
        <Skill>dynamic host configuration protocol</Skill>
        <Skill>firewall (computing)</Skill>
        <Skill>network administrator</Skill>
        <Skill>vmware esx</Skill>
        <Skill>cisco systems</Skill>
        <Skill>windows server</Skill>
        <Skill>citrix xenapp</Skill>
        <Skill>Linux</Skill>
        <Skill>microsoft sql server</Skill>
        <Skill>active directory</Skill>
        <Skill>vmware</Skill>
        <Skill>xen</Skill>
        <Skill>voice over ip</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>virtual private network</Skill>
        <Skill>sql</Skill>
        <Skill>routing</Skill>
        <Skill>DNS</Skill>
      </>"
</>,</>,</>,<>JHM24X6VNJTJ2BNHZY4</>,<>15-1081.00</>,<>Network Systems and Data Communications Analysts</>,"<>The Network Analyst provides advanced-level network design work, implementation, documentation ...   data systems. Monitor global network...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHM24X6VNJTJ2BNHZY4</>,<>https://api.careerbuilder.com/v1/job?DID=JHM24X6VNJTJ2BNHZY4&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>IL - Chicago</>,<>41.8805</>,<>-87.6247</>,<>7/19/2014 1:17:46 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHM24X6VNJTJ2BNHZY4</>,<>Network Analyst</>,<>CanBulkApply</>,"<>
        <Skill>enhanced interior gateway routing protocol</Skill>
        <Skill>network administrator</Skill>
        <Skill>cisco systems</Skill>
        <Skill>multiprotocol label switching</Skill>
        <Skill>local area network</Skill>
        <Skill>open shortest path first</Skill>
        <Skill>cisco unified communications manager</Skill>
        <Skill>cisco hardware</Skill>
        <Skill>computer security</Skill>
        <Skill>border gateway protocol</Skill>
      </>"
<>Collabera Inc.</>,<>c8a5z874t503m6w7ghf</>,<>http://www.careerbuilder.com/jobs/company/c8a5z874t503m6w7ghf/collabera-inc?sc_cmp1=13_JobRes_ComDet</>,<>JHP3MY6FMQ7Z3YH1ZQZ</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,"<> Duration: 30 + Months with high possibility of extension Primary Skills: VMN network infrastructure, LAN ...   Duration: 30 + Months with high...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHP3MY6FMQ7Z3YH1ZQZ</>,<>https://api.careerbuilder.com/v1/job?DID=JHP3MY6FMQ7Z3YH1ZQZ&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>TX - Irving</>,<>32.8798</>,<>-97.0002</>,<>7/9/2014 1:19:29 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHP3MY6FMQ7Z3YH1ZQZ</>,<>Network Engineer/Technician</>,<>CanBulkApply</>,"<>
        <Skill>spring framework</Skill>
        <Skill>network administrator</Skill>
        <Skill>local area network</Skill>
        <Skill>intelligent network</Skill>
      </>"
