Company,CompanyDID,CompanyDetailsURL,DID,OnetCode,ONetFriendlyTitle,DescriptionTeaser,Distance,EmploymentType,EducationRequired,ExperienceRequired,JobDetailsURL,JobServiceURL,Location,LocationLatitude,LocationLongitude,PostedTime,Pay,SimilarJobsURL,JobTitle,ApplyRequirement,Skills
<>Data-Mail Inc.</>,</>,</>,<>JHQ17V67F4BPD8M02SS</>,<>15-1099.04</>,<>Web Developers</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHQ17V67F4BPD8M02SS</>,<>https://api.careerbuilder.com/v1/job?DID=JHQ17V67F4BPD8M02SS&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>CT - Hartford</>,<>41.687</>,<>-72.7308</>,<>7/18/2014 4:23:48 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHQ17V67F4BPD8M02SS</>,<>Email Marketing Production Specialist (HTML)</>,<>CanBulkApply</>,"<>
        <Skill>html</Skill>
      </>"
<>Creative Circle</>,<>c8a2zq627blkmtkg7sy</>,<>http://www.careerbuilder.com/jobs/company/c8a2zq627blkmtkg7sy/creative-circle?sc_cmp1=13_JobRes_ComDet</>,<>JHT6M85ZC4HVMBH8M2D</>,<>15-1099.04</>,<>Web Developers</>,<>Position: HTML Email Production Designer Location: Boston Status: Freelance to Full Time ...  Responsibilities: - Coordinate schedule of HTML email...</>,</>,<>Full-Time/Part-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHT6M85ZC4HVMBH8M2D</>,<>https://api.careerbuilder.com/v1/job?DID=JHT6M85ZC4HVMBH8M2D&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>MA - Boston</>,<>42.35863</>,<>-71.0567</>,<>7/21/2014 2:20:13 PM</>,<>$50k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHT6M85ZC4HVMBH8M2D</>,<>HTML Email Production Designer</>,<>CanBulkApply</>,"<>
        <Skill>html</Skill>
        <Skill>adobe photoshop</Skill>
      </>"
<>Webrecruit US</>,<>chm02y70p7479mf40p8</>,<>http://www.careerbuilder.com/jobs/company/chm02y70p7479mf40p8/webrecruit-us?sc_cmp1=13_JobRes_ComDet</>,<>JHN7PF5W9400G3QJQY6</>,<>15-1099.04</>,<>Web Developers</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHN7PF5W9400G3QJQY6</>,<>https://api.careerbuilder.com/v1/job?DID=JHN7PF5W9400G3QJQY6&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>MI - Grand Rapids</>,<>42.95266</>,<>-85.64989</>,<>6/26/2014 12:54:07 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHN7PF5W9400G3QJQY6</>,<>IsExternal</>,"<>
        <Skill>mysql</Skill>
        <Skill>html</Skill>
        <Skill>adobe illustrator</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>User Interface design</Skill>
        <Skill>adobe creative suite</Skill>
        <Skill>sass (stylesheet language)</Skill>
        <Skill>User Experience</Skill>
        <Skill>python (programming language)</Skill>
        <Skill>ruby on rails</Skill>
        <Skill>adobe photoshop</Skill>
        <Skill>computer security</Skill>
        <Skill>drupal</Skill>
        <Skill>php</Skill>
      </>"
<>Collabera Inc.</>,<>c8a5z874t503m6w7ghf</>,<>http://www.careerbuilder.com/jobs/company/c8a5z874t503m6w7ghf/collabera-inc?sc_cmp1=13_JobRes_ComDet</>,<>JHT20B6N5215DTYVP5V</>,<>15-1099.04</>,<>Web Developers</>,"<> Education: Exceptional eye for great interactive design Experience with Sitecore CMS system HTML/HTML5 CSS ...   sensibilities, great portfolio of...</>",</>,<>Full-Time</>,<>Master's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHT20B6N5215DTYVP5V</>,<>https://api.careerbuilder.com/v1/job?DID=JHT20B6N5215DTYVP5V&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>IL - Riverwoods</>,<>42.1724</>,<>-87.8767</>,<>7/11/2014 4:25:30 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHT20B6N5215DTYVP5V</>,<>Web Designer/Developer</>,<>CanBulkApply</>,"<>
        <Skill>mysql</Skill>
        <Skill>html5</Skill>
        <Skill>html</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>IL (network protocol)</Skill>
        <Skill>web design</Skill>
        <Skill>Sitecore</Skill>
        <Skill>interaction design</Skill>
        <Skill>wordpress</Skill>
        <Skill>php</Skill>
        <Skill>cascading style sheets</Skill>
      </>"
"<>Code 42 Software, Inc.</>",<>chm1rh77sm480b2kfxk</>,<>http://www.careerbuilder.com/jobs/company/chm1rh77sm480b2kfxk/code-42-software-inc?sc_cmp1=13_JobRes_ComDet</>,<>JHN69Q6RFB19L821M0T</>,<>15-1099.04</>,<>Web Developers</>,"<> awesome HTML5/CSS experience that anyone could take the Pepsi challenge with and not know which was the ...   JavaScript/JQuery, HTML and CSS (...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHN69Q6RFB19L821M0T</>,<>https://api.careerbuilder.com/v1/job?DID=JHN69Q6RFB19L821M0T&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>MN - Minneapolis</>,<>44.97903</>,<>-93.26493</>,<>7/4/2014 1:10:18 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHN69Q6RFB19L821M0T</>,<>Front End Developer</>,<>CanBulkApply</>,"<>
        <Skill>web development</Skill>
        <Skill>html5</Skill>
        <Skill>web service</Skill>
        <Skill>html</Skill>
        <Skill>adobe illustrator</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>sass (stylesheet language)</Skill>
        <Skill>User Experience</Skill>
        <Skill>mvc</Skill>
        <Skill>web design</Skill>
        <Skill>search engine optimization</Skill>
        <Skill>adobe photoshop</Skill>
        <Skill>github</Skill>
      </>"
<>Robert Half Technology</>,<>cht3vg6lk6nkvvrxlrm</>,<>http://www.careerbuilder.com/jobs/company/cht3vg6lk6nkvvrxlrm/robert-half-technology?sc_cmp1=13_JobRes_ComDet</>,<>J3F74M60CYHWF548LKC</>,<>15-1099.04</>,<>Web Developers</>,<> Robert Half Technology is looking for and HTML Designer in the Hampton VA area. This position is with a ...   of HTML language *Knowledge of SQL and...</>,</>,<>Contractor</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3F74M60CYHWF548LKC</>,<>https://api.careerbuilder.com/v1/job?DID=J3F74M60CYHWF548LKC&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>VA - Hampton</>,<>37.0494</>,<>-76.3385</>,<>7/17/2014 5:28:39 PM</>,<>$17.00 - $20.00/hour</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3F74M60CYHWF548LKC</>,<>HTML Designer</>,<>CanBulkApply</>,"<>
        <Skill>mysql</Skill>
        <Skill>web development</Skill>
        <Skill>html</Skill>
        <Skill>javascript</Skill>
        <Skill>java (programming language)</Skill>
        <Skill>sql</Skill>
        <Skill>system integration</Skill>
        <Skill>computer security</Skill>
        <Skill>ajax</Skill>
      </>"
<>Robert Half Technology</>,<>cht3vg6lk6nkvvrxlrm</>,<>http://www.careerbuilder.com/jobs/company/cht3vg6lk6nkvvrxlrm/robert-half-technology?sc_cmp1=13_JobRes_ComDet</>,<>J3H14L6CNX1Y3GFVRCF</>,<>15-1099.04</>,<>Web Developers</>,"<> per year Growth opportunity! Web Developer - CSS, HTML, JavaScript, JQuery Responsibilities: Design ...  Qualifications and Skills: 3+yrs experience...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3H14L6CNX1Y3GFVRCF</>,<>https://api.careerbuilder.com/v1/job?DID=J3H14L6CNX1Y3GFVRCF&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>VA - Reston</>,<>38.9597</>,<>-77.3374</>,<>7/17/2014 11:39:31 AM</>,<>$60k - $80k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3H14L6CNX1Y3GFVRCF</>,"<>Web Developer - CSS, HTML, JavaScript, JQuery</>",<>CanBulkApply</>,"<>
        <Skill>web development</Skill>
        <Skill>html</Skill>
        <Skill>database</Skill>
        <Skill>xml</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>software development</Skill>
        <Skill>stored procedure</Skill>
        <Skill>document object model</Skill>
        <Skill>asp.net</Skill>
        <Skill>sql</Skill>
        <Skill>search engine optimization</Skill>
        <Skill>system integration</Skill>
        <Skill>computer security</Skill>
        <Skill>json</Skill>
      </>"
<>Volt</>,<>c8f0x46c5vfxprcbj4w</>,<>http://www.careerbuilder.com/jobs/company/c8f0x46c5vfxprcbj4w/volt?sc_cmp1=13_JobRes_ComDet</>,<>J3F6DZ6YTBM4DPS48R7</>,<>15-1099.04</>,<>Web Developers</>,"<> applications, working with HTML5, CSS3, and JavaScript/jQuery. The Senior Front End Developer (jQuery UI, HTML5 ...  Senior Web Developer (jQuery UI...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3F6DZ6YTBM4DPS48R7</>,<>https://api.careerbuilder.com/v1/job?DID=J3F6DZ6YTBM4DPS48R7&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>WA - Seattle</>,<>47.6388</>,<>-122.37</>,<>7/23/2014 8:05:54 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3F6DZ6YTBM4DPS48R7</>,"<>Senior Front End Developer (jQuery UI, HTML5, CSS3)</>",<>CanBulkApply</>,"<>
        <Skill>representational state transfer</Skill>
        <Skill>html5</Skill>
        <Skill>agile software development</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>User Interface design</Skill>
        <Skill>hypertext transfer protocol</Skill>
        <Skill>search engine optimization</Skill>
        <Skill>cascading style sheets</Skill>
      </>"
"<>TEKsystems, Inc</>",<>c7g7jj77nvmshq4fctz</>,<>http://www.careerbuilder.com/jobs/company/c7g7jj77nvmshq4fctz/teksystems-inc?sc_cmp1=13_JobRes_ComDet</>,<>J3J5WQ6Z0Q8DBD0LDCB</>,<>15-1099.04</>,<>Web Developers</>,"<> are building for their business lines. They are websphere applications heavily using javascript, HTML5 ...  Javascript - senior, HTML5 - Senior, CSS...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3J5WQ6Z0Q8DBD0LDCB</>,<>https://api.careerbuilder.com/v1/job?DID=J3J5WQ6Z0Q8DBD0LDCB&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>MD - Baltimore</>,<>39.3312</>,<>-76.6354</>,<>7/14/2014 8:16:01 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3J5WQ6Z0Q8DBD0LDCB</>,<>Sr UI Developer (Javascript/HTML5)</>,<>RequireUserInfo</>,"<>
        <Skill>html5</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>User Interface design</Skill>
        <Skill>User Experience</Skill>
      </>"
<>Robert Half Technology</>,<>cht3vg6lk6nkvvrxlrm</>,<>http://www.careerbuilder.com/jobs/company/cht3vg6lk6nkvvrxlrm/robert-half-technology?sc_cmp1=13_JobRes_ComDet</>,<>J3G1PJ6W5C2GL7L6BTC</>,<>15-1099.04</>,<>Web Developers</>,<> hour HTML5 - CSS3 - JavaScript - jQuery - Angular.JS - C - C++ - Hardware Applications - User Interface ...  HTML5 CSS3 JavaScript jQuery Angular.JS...</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3G1PJ6W5C2GL7L6BTC</>,<>https://api.careerbuilder.com/v1/job?DID=J3G1PJ6W5C2GL7L6BTC&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>FL - Miami</>,<>25.7869</>,<>-80.2039</>,<>7/8/2014 8:21:15 PM</>,<>$25.00 - $40.00/hour</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3G1PJ6W5C2GL7L6BTC</>,<>Front End Application Developer - HTML5 / JavaScript</>,<>CanBulkApply</>,"<>
        <Skill>web development</Skill>
        <Skill>html5</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>User Interface</Skill>
        <Skill>c (programming language)</Skill>
        <Skill>system integration</Skill>
        <Skill>computer security</Skill>
        <Skill>c++</Skill>
        <Skill>cascading style sheets</Skill>
      </>"
<>Robert Half Technology</>,<>cht3vg6lk6nkvvrxlrm</>,<>http://www.careerbuilder.com/jobs/company/cht3vg6lk6nkvvrxlrm/robert-half-technology?sc_cmp1=13_JobRes_ComDet</>,<>J3F4ZD62ZJ1VLRXPLCY</>,<>15-1099.04</>,<>Web Developers</>,<> hour HTML5 - CSS3 - JavaScript - jQuery - Angular.JS - C - C++ - Hardware Applications - User Interface ...  HTML5 CSS3 JavaScript jQuery Angular.JS...</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3F4ZD62ZJ1VLRXPLCY</>,<>https://api.careerbuilder.com/v1/job?DID=J3F4ZD62ZJ1VLRXPLCY&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>FL - Miami</>,<>25.7869</>,<>-80.2039</>,<>7/8/2014 8:21:12 PM</>,<>$25.00 - $40.00/hour</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3F4ZD62ZJ1VLRXPLCY</>,<>Frontend Application Developer - HTML5 / JavaScript</>,<>CanBulkApply</>,"<>
        <Skill>web development</Skill>
        <Skill>html5</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>User Interface</Skill>
        <Skill>c (programming language)</Skill>
        <Skill>system integration</Skill>
        <Skill>computer security</Skill>
        <Skill>c++</Skill>
        <Skill>cascading style sheets</Skill>
      </>"
<>Warwick Construction Inc</>,</>,</>,<>JHT2VJ6LSN4DY63RNM2</>,<>15-1061.00</>,<>Database Administrators</>,<>IT Database Administrator (Information Technology / Ruby on Rails/ HTML/ PHP /Java / SQL ...  IT Database Administrator (Information Technology / Ruby...</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHT2VJ6LSN4DY63RNM2</>,<>https://api.careerbuilder.com/v1/job?DID=JHT2VJ6LSN4DY63RNM2&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>TX - Houston</>,<>29.76045</>,<>-95.36978</>,<>7/8/2014 9:13:57 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHT2VJ6LSN4DY63RNM2</>,<>Contract - IT Database Administrator  (Information Technology / Ruby on Rails/ HTML/ PHP /Java / SQL / .Net)</>,<>CanBulkApply</>,"<>
        <Skill>html</Skill>
        <Skill>database administrator</Skill>
        <Skill>oracle database</Skill>
        <Skill>database</Skill>
        <Skill>data warehouse</Skill>
        <Skill>software development</Skill>
        <Skill>online transaction processing</Skill>
        <Skill>asp.net</Skill>
        <Skill>java (programming language)</Skill>
        <Skill>sql</Skill>
        <Skill>ruby on rails</Skill>
        <Skill>online analytical processing</Skill>
        <Skill>php</Skill>
      </>"
<>CLICK IT</>,</>,</>,<>JB74LF6VCWQ9SJD4SWK</>,<>15-1099.04</>,<>Web Developers</>,"<> transitional flows as required by the product management team Bring conceptual designs to life using HTML, CSS ...   HTML CSS Design Role Experience...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB74LF6VCWQ9SJD4SWK</>,<>https://api.careerbuilder.com/v1/job?DID=JB74LF6VCWQ9SJD4SWK&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,"<>Relocate to Louisville, KY</>",<>41.88415</>,<>-87.63241</>,<>7/7/2014 2:51:56 PM</>,<>$55k - $65k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB74LF6VCWQ9SJD4SWK</>,<>Front End Web Developer | HTML | CSS | JavaScript</>,<>CanBulkApply</>,"<>
        <Skill>web development</Skill>
        <Skill>html5</Skill>
        <Skill>html</Skill>
        <Skill>javascript</Skill>
        <Skill>world wide web consortium</Skill>
        <Skill>User Experience</Skill>
        <Skill>web design</Skill>
      </>"
<>CLICK IT</>,</>,</>,<>JHR3LD5XJL9Y7JNZR2J</>,<>15-1099.04</>,<>Web Developers</>,"<> management team Bring conceptual designs to life using HTML, CSS, and JavaScript Create standardized HTML ...   HTML CSS Design Role Experience...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHR3LD5XJL9Y7JNZR2J</>,<>https://api.careerbuilder.com/v1/job?DID=JHR3LD5XJL9Y7JNZR2J&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>KY - Louisville</>,<>38.25486</>,<>-85.7664</>,<>7/7/2014 2:51:38 PM</>,<>$55k - $65k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHR3LD5XJL9Y7JNZR2J</>,<>Front End Web Developer | HTML | CSS | JavaScript</>,<>CanBulkApply</>,"<>
        <Skill>web development</Skill>
        <Skill>html5</Skill>
        <Skill>html</Skill>
        <Skill>javascript</Skill>
        <Skill>world wide web consortium</Skill>
        <Skill>User Experience</Skill>
        <Skill>web design</Skill>
      </>"
