Company,CompanyDID,CompanyDetailsURL,DID,OnetCode,ONetFriendlyTitle,DescriptionTeaser,Distance,EmploymentType,EducationRequired,ExperienceRequired,JobDetailsURL,JobServiceURL,Location,LocationLatitude,LocationLongitude,PostedTime,Pay,SimilarJobsURL,JobTitle,ApplyRequirement,Skills
</>,</>,</>,<>JHT3PP5X2G33SPC8WM3</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHT3PP5X2G33SPC8WM3</>,<>https://api.careerbuilder.com/v1/job?DID=JHT3PP5X2G33SPC8WM3&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>CA - Culver City</>,<>34.0181</>,<>-118.3922</>,<>7/22/2014 9:54:46 PM</>,<>$70k - $130k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHT3PP5X2G33SPC8WM3</>,<>Python/ Django Engineer wanted!</>,<>CanBulkApply</>,"<>
        <Skill>web development</Skill>
        <Skill>javascript</Skill>
        <Skill>java (programming language)</Skill>
        <Skill>python (programming language)</Skill>
      </>"
<>Smith &amp; Keller</>,<>chm71v6plkqrr62l1x6</>,<>http://www.careerbuilder.com/jobs/company/chm71v6plkqrr62l1x6/smith-keller?sc_cmp1=13_JobRes_ComDet</>,<>J3J0676CWDZXZFQJ9C9</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",<>Smith &amp; Keller is on the lookout for an up and coming Python Developer Position ... </>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3J0676CWDZXZFQJ9C9</>,<>https://api.careerbuilder.com/v1/job?DID=J3J0676CWDZXZFQJ9C9&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>NY - New York</>,<>40.71455</>,<>-74.00712</>,<>7/23/2014 6:24:37 AM</>,<>$85k - $125k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3J0676CWDZXZFQJ9C9</>,<>Python Developer</>,<>CanBulkApply</>,"<>
        <Skill>mysql</Skill>
        <Skill>web development</Skill>
        <Skill>html</Skill>
        <Skill>agile software development</Skill>
        <Skill>ubuntu</Skill>
        <Skill>javascript</Skill>
        <Skill>Android</Skill>
        <Skill>User Interface design</Skill>
        <Skill>android (operating system)</Skill>
        <Skill>mongodb</Skill>
        <Skill>nosql</Skill>
        <Skill>Linux</Skill>
        <Skill>mvc</Skill>
        <Skill>python (programming language)</Skill>
        <Skill>postgresql</Skill>
        <Skill>sql</Skill>
        <Skill>application programming interface</Skill>
        <Skill>computer security</Skill>
        <Skill>unit testing</Skill>
      </>"
<>Morpace</>,</>,</>,<>JHN42J79LFKLHJNTY56</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHN42J79LFKLHJNTY56</>,<>https://api.careerbuilder.com/v1/job?DID=JHN42J79LFKLHJNTY56&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>MI - Farmington Hills</>,<>42.5067</>,<>-83.3489</>,<>7/21/2014 12:10:03 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHN42J79LFKLHJNTY56</>,<>Python Application Developer</>,<>IsExternal</>,"<>
        <Skill>mysql</Skill>
        <Skill>html</Skill>
        <Skill>x window system</Skill>
        <Skill>ETL</Skill>
        <Skill>database</Skill>
        <Skill>Business Intelligence</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>Linux</Skill>
        <Skill>python (programming language)</Skill>
        <Skill>workflow</Skill>
        <Skill>postgresql</Skill>
        <Skill>sql</Skill>
        <Skill>database design</Skill>
      </>"
"<>TekPartners, A P2P Staffing </>",<>chn2fd6fzwr32kbhlht</>,<>http://www.careerbuilder.com/jobs/company/chn2fd6fzwr32kbhlht/tekpartners-a-p2p-staffing-company?sc_cmp1=13_JobRes_ComDet</>,<>JHQ55169XJ044P0HBXV</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>","<>Title : Software Tool Developer (Python) Location: Hillsboro, OR Duration: 18 months ...  Title : Software Tool Developer (Python) Location: Hillsboro...</>",</>,<>Contractor</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHQ55169XJ044P0HBXV</>,<>https://api.careerbuilder.com/v1/job?DID=JHQ55169XJ044P0HBXV&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>OR - Hillsboro</>,<>45.5227</>,<>-122.99056</>,<>6/26/2014 10:22:04 AM</>,<>$40.00 - $55.00/hour</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHQ55169XJ044P0HBXV</>,<>Software Tool Developer (Python)</>,<>CanBulkApply</>,"<>
        <Skill>database</Skill>
        <Skill>software development</Skill>
        <Skill>requirements analysis</Skill>
        <Skill>Linux</Skill>
        <Skill>python (programming language)</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>machine learning</Skill>
      </>"
</>,</>,</>,<>JHR7S5631SMF3RZ477Y</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",<>: Python Engineer should have a strong Python/Unix scripting foundation with experience in automating ... </>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHR7S5631SMF3RZ477Y</>,<>https://api.careerbuilder.com/v1/job?DID=JHR7S5631SMF3RZ477Y&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>GA - Alpharetta</>,<>34.0843</>,<>-84.2249</>,<>7/21/2014 1:08:31 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHR7S5631SMF3RZ477Y</>,<>Python Engineer</>,<>HasAOReview</>,"<>
        <Skill>mysql</Skill>
        <Skill>apache hadoop</Skill>
        <Skill>apache subversion</Skill>
        <Skill>java (programming language)</Skill>
        <Skill>ldap</Skill>
        <Skill>python (programming language)</Skill>
        <Skill>fax</Skill>
        <Skill>shell script</Skill>
        <Skill>Kerberos (protocol)</Skill>
        <Skill>computer security</Skill>
        <Skill>unix</Skill>
      </>"
<>Digital Staffing</>,<>chm4tq6pyb1lzgfsh88</>,<>http://www.careerbuilder.com/jobs/company/chm4tq6pyb1lzgfsh88/digital-staffing?sc_cmp1=13_JobRes_ComDet</>,<>JHT2W364ZZN4763PV6J</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,"<> Perl or Python Advanced experience with SQL (creating tables, updating applications, patching, writing ... </>",</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHT2W364ZZN4763PV6J</>,<>https://api.careerbuilder.com/v1/job?DID=JHT2W364ZZN4763PV6J&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>IL - Chicago</>,<>41.88415</>,<>-87.63241</>,<>7/2/2014 12:24:41 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHT2W364ZZN4763PV6J</>,<>Trading Support Specialist SQL Perl Python FIX Protocol Uncapped Bonus Potential</>,<>CanBulkApply</>,"<>
        <Skill>daytime protocol</Skill>
        <Skill>Linux</Skill>
        <Skill>perl</Skill>
        <Skill>cryptographic protocol</Skill>
        <Skill>python (programming language)</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>sql</Skill>
      </>"
</>,</>,</>,<>JHQ2YW66TPV7D6QQS4S</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHQ2YW66TPV7D6QQS4S</>,<>https://api.careerbuilder.com/v1/job?DID=JHQ2YW66TPV7D6QQS4S&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>NC - Raleigh</>,<>35.78551</>,<>-78.64267</>,<>7/18/2014 1:41:43 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHQ2YW66TPV7D6QQS4S</>,<>Python Developer</>,<>CanBulkApply</>,"<>
        <Skill>hypertext transfer protocol</Skill>
        <Skill>python (programming language)</Skill>
        <Skill>scrum (development)</Skill>
      </>"
"<>TEKsystems, Inc</>",<>c7g7jj77nvmshq4fctz</>,<>http://www.careerbuilder.com/jobs/company/c7g7jj77nvmshq4fctz/teksystems-inc?sc_cmp1=13_JobRes_ComDet</>,<>J3J14K65X4CTGSW5KGG</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>","<>. They are looking for someone who has a strong background in Python Development and who also has ...  Quantitative Development, Python Development,...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3J14K65X4CTGSW5KGG</>,<>https://api.careerbuilder.com/v1/job?DID=J3J14K65X4CTGSW5KGG&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>NY - New York</>,<>40.7059</>,<>-74.0086</>,<>7/25/2014 2:20:02 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3J14K65X4CTGSW5KGG</>,<>Sr. Quant Developer (Python)</>,<>CanBulkApply</>,"<>
        <Skill>python (programming language)</Skill>
      </>"
"<>TEKsystems, Inc</>",<>c7g7jj77nvmshq4fctz</>,<>http://www.careerbuilder.com/jobs/company/c7g7jj77nvmshq4fctz/teksystems-inc?sc_cmp1=13_JobRes_ComDet</>,<>J3H7K764QDT23WR8738</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>","<>Job Classification: Contract We are looking for a Python Consultant for a long term position ...  Python, Java or C#, Object Orientated ... </>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3H7K764QDT23WR8738</>,<>https://api.careerbuilder.com/v1/job?DID=J3H7K764QDT23WR8738&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>NY - New York</>,<>40.75</>,<>-73.9967</>,<>7/17/2014 11:11:17 AM</>,<>$80.00/hour</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3H7K764QDT23WR8738</>,<>Python Developer</>,<>RequireUserInfo</>,"<>
        <Skill>c-sharp</Skill>
        <Skill>java platform, enterprise edition</Skill>
        <Skill>data warehouse</Skill>
        <Skill>software development</Skill>
        <Skill>java (programming language)</Skill>
        <Skill>python (programming language)</Skill>
        <Skill>c++</Skill>
      </>"
"<>TEKsystems, Inc</>",<>c7g7jj77nvmshq4fctz</>,<>http://www.careerbuilder.com/jobs/company/c7g7jj77nvmshq4fctz/teksystems-inc?sc_cmp1=13_JobRes_ComDet</>,<>J3J3Q75WQ119TVMRBMP</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>","<>Job Classification: Contract We are looking for a Python Consultant for a long term position ...  Python, Object Orientated Scripting ... </>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=J3J3Q75WQ119TVMRBMP</>,<>https://api.careerbuilder.com/v1/job?DID=J3J3Q75WQ119TVMRBMP&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>NC - Charlotte</>,<>35.2466</>,<>-80.6973</>,<>7/15/2014 2:38:56 PM</>,<>$80.00/hour</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=J3J3Q75WQ119TVMRBMP</>,<>Python Developer</>,<>RequireUserInfo</>,"<>
        <Skill>c-sharp</Skill>
        <Skill>java platform, enterprise edition</Skill>
        <Skill>data warehouse</Skill>
        <Skill>software development</Skill>
        <Skill>java (programming language)</Skill>
        <Skill>python (programming language)</Skill>
        <Skill>c++</Skill>
      </>"
