Company,CompanyDID,CompanyDetailsURL,DID,OnetCode,ONetFriendlyTitle,DescriptionTeaser,Distance,EmploymentType,EducationRequired,ExperienceRequired,JobDetailsURL,JobServiceURL,Location,LocationLatitude,LocationLongitude,PostedTime,Pay,SimilarJobsURL,JobTitle,ApplyRequirement,Skills
<>Apex Systems</>,<>chq27g5xmzv03djgcx4</>,<>http://www.careerbuilder.com/jobs/company/chq27g5xmzv03djgcx4/apex-systems?sc_cmp1=13_JobRes_ComDet</>,<>JHV5VV6T83LHGXP8YL1</>,<>15-1051.00</>,<>Computer Systems Analysts</>,</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHV5VV6T83LHGXP8YL1</>,<>https://api.careerbuilder.com/v1/job?DID=JHV5VV6T83LHGXP8YL1&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>GA - Atlanta</>,<>33.74831</>,<>-84.39111</>,<>7/14/2014 2:30:44 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHV5VV6T83LHGXP8YL1</>,<>CanBulkApply</>,"<>
        <Skill>epic</Skill>
        <Skill>systems design</Skill>
        <Skill>POST (HTTP)</Skill>
        <Skill>workflow</Skill>
        <Skill>systems analyst</Skill>
      </>"
<>Advanced Refrigeration &amp; Air</>,</>,</>,<>JHP0WY6M6T400KBHLW6</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,"<>SUMMARY Advanced Refrigeration &amp; Air, Inc. is seeking an experienced Systems Administrator to ...  Requirements Strong working knowledge of Microsoft...</>",</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHP0WY6M6T400KBHLW6</>,<>https://api.careerbuilder.com/v1/job?DID=JHP0WY6M6T400KBHLW6&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>FL - Orlando</>,<>28.4866</>,<>-81.2809</>,<>7/8/2014 3:50:41 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHP0WY6M6T400KBHLW6</>,<>Systems Administrator</>,<>CanBulkApply</>,"<>
        <Skill>apache http server</Skill>
        <Skill>mysql</Skill>
        <Skill>x window system</Skill>
        <Skill>dynamic host configuration protocol</Skill>
        <Skill>mac os x</Skill>
        <Skill>cisco systems</Skill>
        <Skill>vb</Skill>
        <Skill>quickbooks</Skill>
        <Skill>Linux</Skill>
        <Skill>mac os</Skill>
        <Skill>apache tomcat</Skill>
        <Skill>active directory</Skill>
        <Skill>perl</Skill>
        <Skill>java (programming language)</Skill>
        <Skill>vmware</Skill>
        <Skill>voice over ip</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>windows powershell</Skill>
        <Skill>internet protocol suite</Skill>
        <Skill>sql</Skill>
        <Skill>routing</Skill>
        <Skill>DNS</Skill>
        <Skill>computer security</Skill>
        <Skill>red hat</Skill>
      </>"
<>The Intersect Group</>,<>c8d0k56kglz7dw423gq</>,<>http://www.careerbuilder.com/jobs/company/c8d0k56kglz7dw423gq/the-intersect-group?sc_cmp1=13_JobRes_ComDet</>,<>JHQ32K6264VDZDTQKDY</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,<>If you are an experienced Linux Systems Engineer; The Intersect Group has an exciting ...  We are looking a Linux Systems Engineer experienced in...</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHQ32K6264VDZDTQKDY</>,<>https://api.careerbuilder.com/v1/job?DID=JHQ32K6264VDZDTQKDY&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>GA - Atlanta</>,<>33.74831</>,<>-84.39111</>,<>7/14/2014 1:08:03 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHQ32K6264VDZDTQKDY</>,<>Linux Systems Engineer (IT System Administrator)</>,<>HasAOReview</>,"<>
        <Skill>apache http server</Skill>
        <Skill>mysql</Skill>
        <Skill>database administrator</Skill>
        <Skill>oracle database</Skill>
        <Skill>database</Skill>
        <Skill>network file system (protocol)</Skill>
        <Skill>User Interface design</Skill>
        <Skill>systems management</Skill>
        <Skill>Linux</Skill>
        <Skill>apache tomcat</Skill>
        <Skill>perl</Skill>
        <Skill>netbackup</Skill>
        <Skill>vmware</Skill>
        <Skill>User Experience</Skill>
        <Skill>cryptographic protocol</Skill>
        <Skill>xen</Skill>
        <Skill>systems engineering</Skill>
        <Skill>red hat</Skill>
      </>"
<>The Intersect Group</>,<>c8d0k56kglz7dw423gq</>,<>http://www.careerbuilder.com/jobs/company/c8d0k56kglz7dw423gq/the-intersect-group?sc_cmp1=13_JobRes_ComDet</>,<>JHM3VP679QG1P5GYSVL</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,<>If you are an experienced Linux Systems Engineer; The Intersect Group has an exciting ...  We are looking a Linux Systems Engineer experienced in...</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHM3VP679QG1P5GYSVL</>,<>https://api.careerbuilder.com/v1/job?DID=JHM3VP679QG1P5GYSVL&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>GA - Atlanta</>,<>33.74831</>,<>-84.39111</>,<>7/14/2014 1:08:03 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHM3VP679QG1P5GYSVL</>,<>Linux Systems Engineer (IT System Administrator)</>,<>HasAOReview</>,"<>
        <Skill>apache http server</Skill>
        <Skill>mysql</Skill>
        <Skill>database administrator</Skill>
        <Skill>oracle database</Skill>
        <Skill>database</Skill>
        <Skill>network file system (protocol)</Skill>
        <Skill>User Interface design</Skill>
        <Skill>systems management</Skill>
        <Skill>Linux</Skill>
        <Skill>apache tomcat</Skill>
        <Skill>perl</Skill>
        <Skill>netbackup</Skill>
        <Skill>vmware</Skill>
        <Skill>User Experience</Skill>
        <Skill>cryptographic protocol</Skill>
        <Skill>xen</Skill>
        <Skill>systems engineering</Skill>
        <Skill>red hat</Skill>
      </>"
"<>Baseline Data Services, LLC</>",</>,</>,<>JHQ2866YWY25RKXVLQD</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,"<>IT System Engineer, IBM iSeries/Power Systems Description: The primary responsibility for this ...   implement technical solutions. Technology...</>",</>,<>Full-Time</>,<>High School Diploma</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHQ2866YWY25RKXVLQD</>,<>https://api.careerbuilder.com/v1/job?DID=JHQ2866YWY25RKXVLQD&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>IN - Indianapolis</>,<>39.6915</>,<>-86.3938</>,<>7/24/2014 12:07:00 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHQ2866YWY25RKXVLQD</>,"<>IT System Engineer, IBM iSeries/Power Systems</>",<>HasScreener</>,"<>
        <Skill>forth (programming language)</Skill>
        <Skill>database</Skill>
        <Skill>client-server model</Skill>
        <Skill>vm (operating system)</Skill>
        <Skill>windows server</Skill>
        <Skill>ibm system i</Skill>
        <Skill>ibm aix</Skill>
        <Skill>service-oriented architecture</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>systems engineering</Skill>
        <Skill>computer security</Skill>
        <Skill>disaster recovery</Skill>
      </>"
<>iMethods</>,<>cht11t67n3s2cmtb5f7</>,<>http://www.careerbuilder.com/jobs/company/cht11t67n3s2cmtb5f7/imethods?sc_cmp1=13_JobRes_ComDet</>,<>JHS0CB65KHYQ18FMRVF</>,<>15-1051.00</>,<>Computer Systems Analysts</>,<>iMethods is currently seeking an experienced Business Systems Analyst (BSA) II for a contract ...  Primary Responsibilities: The Business Systems...</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHS0CB65KHYQ18FMRVF</>,<>https://api.careerbuilder.com/v1/job?DID=JHS0CB65KHYQ18FMRVF&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>FL - Jacksonville</>,<>30.1865</>,<>-81.498</>,<>7/16/2014 10:44:06 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHS0CB65KHYQ18FMRVF</>,<>Business Systems Analyst (BSA) II</>,<>CanBulkApply</>,"<>
        <Skill>Unified Modeling Language</Skill>
        <Skill>microsoft office</Skill>
        <Skill>requirements analysis</Skill>
        <Skill>systems analysis</Skill>
        <Skill>acceptance testing</Skill>
        <Skill>systems analyst</Skill>
        <Skill>activity diagram</Skill>
      </>"
"<>Tozour Energy Systems, Inc.</>",<>chr4bs61wygryr0jkgw</>,<>http://www.careerbuilder.com/jobs/company/chr4bs61wygryr0jkgw/tozour-energy-systems-inc?sc_cmp1=13_JobRes_ComDet</>,<>JHS3QN65Y2QV2DGTB8F</>,<>11-9021.00</>,<>Construction Managers</>,"<>The selected candidate will be responsible for all phases of control systems projects. Duties ...   related to HVAC controls, BAS Management, Fire...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHS3QN65Y2QV2DGTB8F</>,<>https://api.careerbuilder.com/v1/job?DID=JHS3QN65Y2QV2DGTB8F&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>PA - Philadelphia</>,<>40.0908</>,<>-75.38499</>,<>7/2/2014 10:01:02 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHS3QN65Y2QV2DGTB8F</>,"<>Project Manager, Building Automation Systems</>",<>IsExternal</>,"<>
        <Skill>Building code</Skill>
        <Skill>Development aid</Skill>
        <Skill>Building automation</Skill>
        <Skill>Microsoft Visio</Skill>
        <Skill>Adobe</Skill>
        <Skill>CPU design</Skill>
        <Skill>Building design</Skill>
        <Skill>Green building</Skill>
        <Skill>Energy conservation</Skill>
        <Skill>Project management</Skill>
        <Skill>HVAC</Skill>
        <Skill>Public housing</Skill>
        <Skill>Cost-effectiveness analysis</Skill>
        <Skill>Microsoft Office</Skill>
        <Skill>Automation</Skill>
      </>"
<>Smart-Tek</>,<>chn3016qwkxg4lx0mxg</>,<>http://www.careerbuilder.com/jobs/company/chn3016qwkxg4lx0mxg/smart-tek?sc_cmp1=13_JobRes_ComDet</>,<>JHN5RF780XV0C8HJT8Z</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,<>Senior Systems Engineer The Systems Engineer establishes information systems by planning and ...  Senior Systems Engineer Must have proven experience...</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHN5RF780XV0C8HJT8Z</>,<>https://api.careerbuilder.com/v1/job?DID=JHN5RF780XV0C8HJT8Z&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>GA - Atlanta</>,<>33.8691</>,<>-84.4633</>,<>7/17/2014 11:09:20 AM</>,<>$85k - $100k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHN5RF780XV0C8HJT8Z</>,<>Senior Systems Engineer</>,<>CanBulkApply</>,"<>
        <Skill>citrix systems</Skill>
        <Skill>x window system</Skill>
        <Skill>database</Skill>
        <Skill>windows server 2003</Skill>
        <Skill>IIS</Skill>
        <Skill>vmware esx</Skill>
        <Skill>local area network</Skill>
        <Skill>windows server</Skill>
        <Skill>file transfer protocol</Skill>
        <Skill>systems management</Skill>
        <Skill>active directory</Skill>
        <Skill>vmware</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>systems engineering</Skill>
        <Skill>ESX</Skill>
        <Skill>computer security</Skill>
      </>"
<>Apex Systems</>,<>chq27g5xmzv03djgcx4</>,<>http://www.careerbuilder.com/jobs/company/chq27g5xmzv03djgcx4/apex-systems?sc_cmp1=13_JobRes_ComDet</>,<>JHL5NX6RVMYL0BF2L73</>,<>15-1051.00</>,<>Computer Systems Analysts</>,"<> rewarding new challenge, join the Apex Systems team! We are looking for an EHR Systems Analyst to ...  As an EHR Systems Analyst, you must either...</>",</>,<>Full-Time</>,<>Associate Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHL5NX6RVMYL0BF2L73</>,<>https://api.careerbuilder.com/v1/job?DID=JHL5NX6RVMYL0BF2L73&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>MI - Detroit</>,<>42.33168</>,<>-83.04792</>,<>7/14/2014 2:05:33 PM</>,<>$40k - $65k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHL5NX6RVMYL0BF2L73</>,<>CanBulkApply</>,"<>
        <Skill>epic</Skill>
        <Skill>database</Skill>
        <Skill>systems design</Skill>
        <Skill>change management</Skill>
        <Skill>workflow</Skill>
        <Skill>quality of service</Skill>
        <Skill>systems analyst</Skill>
      </>"
<>Apex Systems</>,<>chq27g5xmzv03djgcx4</>,<>http://www.careerbuilder.com/jobs/company/chq27g5xmzv03djgcx4/apex-systems?sc_cmp1=13_JobRes_ComDet</>,<>JHN2MK6CV89KLQSSTDC</>,<>15-1051.00</>,<>Computer Systems Analysts</>,"<> rewarding new challenge, join the Apex Systems team! We are looking for an EHR Systems Analyst to ...  As an EHR Systems Analyst, you must either...</>",</>,<>Full-Time</>,<>Associate Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHN2MK6CV89KLQSSTDC</>,<>https://api.careerbuilder.com/v1/job?DID=JHN2MK6CV89KLQSSTDC&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>GA - Atlanta</>,<>33.74831</>,<>-84.39111</>,<>7/14/2014 2:13:28 PM</>,<>$40k - $65k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHN2MK6CV89KLQSSTDC</>,<>CanBulkApply</>,"<>
        <Skill>epic</Skill>
        <Skill>database</Skill>
        <Skill>systems design</Skill>
        <Skill>change management</Skill>
        <Skill>workflow</Skill>
        <Skill>quality of service</Skill>
        <Skill>systems analyst</Skill>
      </>"
"<>Bendix Commercial Vehicle Systems LLC,</>",<>c7x45q64fjxvhzr0hks</>,<>http://www.careerbuilder.com/jobs/company/c7x45q64fjxvhzr0hks/bendix-commercial-vehicle-systems-llc?sc_cmp1=13_JobRes_ComDet</>,<>JHP49M781SN1LZYMCVF</>,<>17-2141.00</>,<>Mechanical Engineers</>,"<>Bendix Commercial Vehicle Systems LLC, a member of the Knorr-Bremse Group, develops and ...   systems preferred Familiar with in-circuit emulators to...</>",</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHP49M781SN1LZYMCVF</>,<>https://api.careerbuilder.com/v1/job?DID=JHP49M781SN1LZYMCVF&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>OH - Elyria</>,<>41.3603</>,<>-82.1314</>,<>6/30/2014 4:39:44 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHP49M781SN1LZYMCVF</>,<>Control Systems Engineer II/III (11986)</>,<>IsExternal</>,"<>
        <Skill>Control engineering</Skill>
        <Skill>Simulink</Skill>
        <Skill>Software development</Skill>
        <Skill>Systems engineering</Skill>
        <Skill>Mechanical engineering</Skill>
        <Skill>Hardware-in-the-loop simulation</Skill>
        <Skill>Active safety</Skill>
        <Skill>Project management</Skill>
        <Skill>CANape</Skill>
        <Skill>MATLAB</Skill>
        <Skill>C (programming language)</Skill>
        <Skill>CANalyzer</Skill>
      </>"
"<>ProActive Resources, Inc.</>",</>,</>,<>JHN5GP6TT6LM6HQ1LNG</>,<>15-1021.00</>,<>Computer Programmers</>,"<>If you are an experienced z/OS Systems Programmer with the right background and experience ...  To qualify for this assignment, you will need to be an...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHN5GP6TT6LM6HQ1LNG</>,<>https://api.careerbuilder.com/v1/job?DID=JHN5GP6TT6LM6HQ1LNG&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>WI - Sun Prairie</>,<>43.07295</>,<>-89.38669</>,<>6/26/2014 10:20:24 AM</>,<>$60.00/hour</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHN5GP6TT6LM6HQ1LNG</>,"<>IBM z/OS Systems Programmer with CICS, DB2, tuning, etc.</>",<>CanBulkApply</>,"<>
        <Skill>cics</Skill>
        <Skill>microsoft word</Skill>
        <Skill>systems management</Skill>
        <Skill>systems engineering</Skill>
      </>"
<>HireNetworks</>,<>c8b61z67mwrqs4r88nj</>,<>http://www.careerbuilder.com/jobs/company/c8b61z67mwrqs4r88nj/hirenetworks?sc_cmp1=13_JobRes_ComDet</>,<>JHQ84W6D0TWK5PCFMD4</>,<>15-1099.02</>,<>Computer Systems Engineers/Architects</>,<>Security Systems Engineer The Systems Engineer role is a 3-month contract-to-hire opportunity ...  Experience of the Security Systems Engineer:...</>,</>,<>Contractor</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHQ84W6D0TWK5PCFMD4</>,<>https://api.careerbuilder.com/v1/job?DID=JHQ84W6D0TWK5PCFMD4&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>NC - Charlotte</>,<>35.227</>,<>-80.843</>,<>7/18/2014 4:06:01 PM</>,<>$40.00 - $45.00/hour</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHQ84W6D0TWK5PCFMD4</>,<>Security  Systems Engineer</>,<>HasScreener</>,"<>
        <Skill>POST (HTTP)</Skill>
        <Skill>message passing</Skill>
        <Skill>microsoft word</Skill>
        <Skill>acceptance testing</Skill>
        <Skill>identity management</Skill>
        <Skill>systems engineering</Skill>
        <Skill>system integration</Skill>
        <Skill>computer security</Skill>
        <Skill>disaster recovery</Skill>
        <Skill>unit testing</Skill>
      </>"
<>CAI</>,<>chq46r5zqgbfv59x1x3</>,<>http://www.careerbuilder.com/jobs/company/chq46r5zqgbfv59x1x3/cai?sc_cmp1=13_JobRes_ComDet</>,<>JHP7V56DDH269R2LF7T</>,<>15-1071.00</>,<>Network and Computer Systems Administrators</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHP7V56DDH269R2LF7T</>,<>https://api.careerbuilder.com/v1/job?DID=JHP7V56DDH269R2LF7T&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>PA - Mechanicsburg</>,<>40.2132</>,<>-77.00834</>,<>7/10/2014 9:25:17 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHP7V56DDH269R2LF7T</>,"<>Systems Engineer, Storage Area Network (SAN)</>",<>HasAOReview</>,"<>
        <Skill>database administrator</Skill>
        <Skill>oracle database</Skill>
        <Skill>database</Skill>
        <Skill>veritas file system</Skill>
        <Skill>storage technology corporation</Skill>
        <Skill>systems management</Skill>
        <Skill>Linux</Skill>
        <Skill>microsoft sql server</Skill>
        <Skill>systems engineering</Skill>
        <Skill>sql</Skill>
        <Skill>storage area network</Skill>
        <Skill>computer security</Skill>
        <Skill>unix</Skill>
      </>"
