Company,CompanyDID,CompanyDetailsURL,DID,OnetCode,ONetFriendlyTitle,DescriptionTeaser,Distance,EmploymentType,EducationRequired,ExperienceRequired,JobDetailsURL,JobServiceURL,Location,LocationLatitude,LocationLongitude,PostedTime,Pay,SimilarJobsURL,JobTitle,ApplyRequirement,Skills
<>Hunter International</>,<>chs7qw767q3tbprnv91</>,<>http://www.careerbuilder.com/jobs/company/chs7qw767q3tbprnv91/hunter-international?sc_cmp1=13_JobRes_ComDet</>,<>JHN39D6S2WYRGSJT9TM</>,<>15-1021.00</>,<>Computer Programmers</>,<>.NET DEVELOPER - DEVELOPER - .NET DEVELOPER - DEVELOPER - .NET DEVELOPER - DEVELOPER .Net ...  /Developer. .NET DEVELOPER - DEVELOPER - .NET DEVELOPER...</>,</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHN39D6S2WYRGSJT9TM</>,<>https://api.careerbuilder.com/v1/job?DID=JHN39D6S2WYRGSJT9TM&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>OH - Cleveland</>,<>41.4995</>,<>-81.6959</>,<>7/9/2014 9:11:53 AM</>,<>$70k - $95k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHN39D6S2WYRGSJT9TM</>,<>.NET Developer</>,<>CanBulkApply</>,"<>
        <Skill>html</Skill>
        <Skill>c-sharp</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>User Interface design</Skill>
        <Skill>microsoft word</Skill>
        <Skill>asp.net</Skill>
        <Skill>User Interface</Skill>
        <Skill>sql</Skill>
        <Skill>ajax</Skill>
      </>"
<>Gatehouse Media</>,</>,</>,<>JHP4XK78BK8Y5N38VLJ</>,<>15-1099.04</>,<>Web Developers</>,<>Senior Software Developer Bestride.com is leading the way in creating software for the auto ...   good organization and a comfort with multi-tasking...</>,</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHP4XK78BK8Y5N38VLJ</>,<>https://api.careerbuilder.com/v1/job?DID=JHP4XK78BK8Y5N38VLJ&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>MA - Needham</>,<>42.2971</>,<>-71.227</>,<>7/22/2014 2:03:14 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHP4XK78BK8Y5N38VLJ</>,<>Software Developer</>,<>CanBulkApply</>,"<>
        <Skill>apache http server</Skill>
        <Skill>mysql</Skill>
        <Skill>representational state transfer</Skill>
        <Skill>web service</Skill>
        <Skill>html</Skill>
        <Skill>soap</Skill>
        <Skill>apache hadoop</Skill>
        <Skill>database</Skill>
        <Skill>xml</Skill>
        <Skill>ubuntu</Skill>
        <Skill>ssh</Skill>
        <Skill>javascript</Skill>
        <Skill>jquery</Skill>
        <Skill>file transfer protocol</Skill>
        <Skill>Linux</Skill>
        <Skill>ssl</Skill>
        <Skill>mvc</Skill>
        <Skill>wordpress</Skill>
        <Skill>load balancing</Skill>
        <Skill>computer security</Skill>
        <Skill>github</Skill>
        <Skill>ajax</Skill>
        <Skill>json</Skill>
        <Skill>php</Skill>
      </>"
<>vTech Solution Inc</>,</>,</>,<>JHP5496SKQX6BGNMXV7</>,<>15-1021.00</>,<>Computer Programmers</>,"<>a .Net developer andare seeking an established company to work for, consider a career at vTech ...  Requirements Position: .Net developer Location:...</>",</>,<>Contractor</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHP5496SKQX6BGNMXV7</>,<>https://api.careerbuilder.com/v1/job?DID=JHP5496SKQX6BGNMXV7&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>AR - Little Rock</>,<>34.74865</>,<>-92.27449</>,<>6/27/2014 2:40:58 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHP5496SKQX6BGNMXV7</>,<>.Net Developer</>,<>CanBulkApply</>,"<>
        <Skill>cobol</Skill>
        <Skill>web service</Skill>
        <Skill>html</Skill>
        <Skill>database</Skill>
        <Skill>xml</Skill>
        <Skill>IIS</Skill>
        <Skill>ibm software</Skill>
        <Skill>vb</Skill>
        <Skill>windows 7</Skill>
        <Skill>asp.net</Skill>
        <Skill>windows xp</Skill>
        <Skill>microsoft sql server</Skill>
        <Skill>java (programming language)</Skill>
        <Skill>windows server 2008</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>sql</Skill>
        <Skill>microsoft visual studio</Skill>
        <Skill>computer security</Skill>
        <Skill>c++</Skill>
      </>"
<>OPTOMI</>,<>chq8cw6l9q73h17kb4s</>,<>http://www.careerbuilder.com/jobs/company/chq8cw6l9q73h17kb4s/optomi?sc_cmp1=13_JobRes_ComDet</>,<>JHR7CN68B4R1JRZ20KN</>,<>15-1021.00</>,<>Computer Programmers</>,</>,<>Contractor</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHR7CN68B4R1JRZ20KN</>,<>https://api.careerbuilder.com/v1/job?DID=JHR7CN68B4R1JRZ20KN&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>VA - Richmond</>,<>37.5407</>,<>-77.43365</>,<>6/26/2014 8:43:01 AM</>,<>$35.00 - $50.00/hour</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHR7CN68B4R1JRZ20KN</>,<>Senior Developer (RPG and IBM AS400)</>,<>CanBulkApply</>,"<>
        <Skill>microsoft excel</Skill>
        <Skill>ibm software</Skill>
        <Skill>embedded sql</Skill>
        <Skill>microsoft word</Skill>
        <Skill>microsoft project</Skill>
        <Skill>ibm system i</Skill>
        <Skill>microsoft powerpoint</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>sql</Skill>
      </>"
<>Extreme Technologies</>,<>chl2yy64mkbqbyq24v5</>,<>http://www.careerbuilder.com/jobs/company/chl2yy64mkbqbyq24v5/extreme-technologies?sc_cmp1=13_JobRes_ComDet</>,<>JHP11Z710CHWNMRXYML</>,<>15-1099.04</>,<>Web Developers</>,<>We are looking for C# Application Developers who stand out amongst their peers to work with ...  Skills needed to be successful in this position: The...</>,</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHP11Z710CHWNMRXYML</>,<>https://api.careerbuilder.com/v1/job?DID=JHP11Z710CHWNMRXYML&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>TX - Houston</>,<>29.76045</>,<>-95.36978</>,<>7/11/2014 4:22:55 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHP11Z710CHWNMRXYML</>,<>C# Application Developer</>,<>CanBulkApply</>,"<>
        <Skill>qa</Skill>
        <Skill>web service</Skill>
        <Skill>html</Skill>
        <Skill>c-sharp</Skill>
        <Skill>javascript</Skill>
        <Skill>operator yapo</Skill>
        <Skill>stored procedure</Skill>
        <Skill>asp.net</Skill>
        <Skill>crystal reports</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>sql</Skill>
      </>"
<>Liberty Tax Service - Headquarters</>,<>c8g41s724yr5zt6bw45</>,<>http://www.careerbuilder.com/jobs/company/c8g41s724yr5zt6bw45/liberty-tax-service-headquarters?sc_cmp1=13_JobRes_ComDet</>,<>JHN0ZL7264BB2D21FHM</>,<>15-1021.00</>,<>Computer Programmers</>,"<>Software Developers - Application Developer - Programmer Liberty Tax Services- Corporate, is ...  Software Developers - Application Developer -...</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHN0ZL7264BB2D21FHM</>,<>https://api.careerbuilder.com/v1/job?DID=JHN0ZL7264BB2D21FHM&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>VA - Virginia Beach</>,<>36.75502</>,<>-76.0592</>,<>7/7/2014 4:58:38 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHN0ZL7264BB2D21FHM</>,<>Software Developers - Application Developer - Programmer</>,<>CanBulkApply</>,"<>
        <Skill>quality assurance</Skill>
        <Skill>html</Skill>
        <Skill>Unified Modeling Language</Skill>
        <Skill>database</Skill>
        <Skill>xml</Skill>
        <Skill>client-server model</Skill>
        <Skill>ado.net</Skill>
        <Skill>systems design</Skill>
        <Skill>software development</Skill>
        <Skill>windows server</Skill>
        <Skill>requirements analysis</Skill>
        <Skill>User Experience</Skill>
        <Skill>mvc</Skill>
        <Skill>service-oriented architecture</Skill>
        <Skill>acceptance testing</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>sql</Skill>
        <Skill>usability testing</Skill>
        <Skill>microsoft visual studio</Skill>
        <Skill>activity diagram</Skill>
        <Skill>microsoft visio</Skill>
        <Skill>system testing</Skill>
        <Skill>scrum (development)</Skill>
      </>"
<>OPTOMI</>,<>chq8cw6l9q73h17kb4s</>,<>http://www.careerbuilder.com/jobs/company/chq8cw6l9q73h17kb4s/optomi?sc_cmp1=13_JobRes_ComDet</>,<>JHL13C6V714DCQG4CF8</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Contractor</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHL13C6V714DCQG4CF8</>,<>https://api.careerbuilder.com/v1/job?DID=JHL13C6V714DCQG4CF8&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>MI - Ann Arbor</>,<>42.28187</>,<>-83.74848</>,<>7/22/2014 10:47:58 AM</>,<>$35.00 - $55.00/hour</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHL13C6V714DCQG4CF8</>,"<>Java/J2EE Developer (Core Java, Back-end, UI)</>",<>HasScreener</>,"<>
        <Skill>x window system</Skill>
        <Skill>java platform, enterprise edition</Skill>
        <Skill>Android</Skill>
        <Skill>User Interface design</Skill>
        <Skill>sdlc</Skill>
        <Skill>java (programming language)</Skill>
        <Skill>microsoft windows</Skill>
        <Skill>application programming interface</Skill>
        <Skill>windows phone 7</Skill>
        <Skill>ios</Skill>
      </>"
<>OPTOMI</>,<>chq8cw6l9q73h17kb4s</>,<>http://www.careerbuilder.com/jobs/company/chq8cw6l9q73h17kb4s/optomi?sc_cmp1=13_JobRes_ComDet</>,<>JHS0X56DBWTR8C59X68</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",<>Salesforce Developer (Contract to Hire) Alpharetta GA Optomi in partnership with a nationally ...  Salesforce Developer (Contract to Hire) Alpharetta...</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHS0X56DBWTR8C59X68</>,<>https://api.careerbuilder.com/v1/job?DID=JHS0X56DBWTR8C59X68&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>GA - Alpharetta</>,<>34.07537</>,<>-84.29455</>,<>7/20/2014 10:09:29 AM</>,<>$95k - $110k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHS0X56DBWTR8C59X68</>,<>Salesforce Developer (Contract to Hire) Alpharetta GA</>,<>CanBulkApply</>,"<>
        <Skill>web service</Skill>
        <Skill>ETL</Skill>
        <Skill>agile software development</Skill>
        <Skill>xml</Skill>
        <Skill>javascript</Skill>
        <Skill>ibm software</Skill>
        <Skill>software development</Skill>
        <Skill>java (programming language)</Skill>
        <Skill>workflow</Skill>
        <Skill>salesforce.com</Skill>
        <Skill>data modeling</Skill>
        <Skill>Customer relationship management</Skill>
      </>"
<>Beacon Health Strategies</>,<>chm3cx6xh8rrt72ssdx</>,<>http://www.careerbuilder.com/jobs/company/chm3cx6xh8rrt72ssdx/beacon-health-strategies?sc_cmp1=13_JobRes_ComDet</>,<>JHQ5WY68511BQQSC4K6</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",<>Database Developer Job Description The Database Developer is primarily responsible for ...  Database Developer Requirements: The successful Database...</>,</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHQ5WY68511BQQSC4K6</>,<>https://api.careerbuilder.com/v1/job?DID=JHQ5WY68511BQQSC4K6&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>MA - Boston</>,<>42.363</>,<>-71.0545</>,<>7/16/2014 1:11:44 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHQ5WY68511BQQSC4K6</>,<>Database Developer</>,<>CanBulkApply</>,"<>
        <Skill>database</Skill>
        <Skill>data warehouse</Skill>
        <Skill>requirements analysis</Skill>
        <Skill>microsoft sql server</Skill>
        <Skill>sql</Skill>
      </>"
<>Lineage Logistics</>,</>,</>,<>JHR2276BTGW4Y12231F</>,<>15-1099.04</>,<>Web Developers</>,<>Lineage Logistics is currently searching for a Web Services (SOAP/XML) Software Developer to ...   administration and/or 3-5 years equivalent work...</>,</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHR2276BTGW4Y12231F</>,<>https://api.careerbuilder.com/v1/job?DID=JHR2276BTGW4Y12231F&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>CA - Colton</>,<>34.03468</>,<>-117.33092</>,<>6/27/2014 2:53:00 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHR2276BTGW4Y12231F</>,<>Web Services Software Developer</>,<>IsExternal</>,"<>
        <Skill>qa</Skill>
        <Skill>representational state transfer</Skill>
        <Skill>web service</Skill>
        <Skill>soap</Skill>
        <Skill>xml</Skill>
        <Skill>software development</Skill>
        <Skill>hypertext transfer protocol</Skill>
        <Skill>security assertion markup language</Skill>
        <Skill>ssl</Skill>
        <Skill>service-oriented architecture</Skill>
        <Skill>xslt</Skill>
        <Skill>json</Skill>
      </>"
<>OPTOMI</>,<>chq8cw6l9q73h17kb4s</>,<>http://www.careerbuilder.com/jobs/company/chq8cw6l9q73h17kb4s/optomi?sc_cmp1=13_JobRes_ComDet</>,<>JB715K68WWCY3KF5YN9</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Contractor</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB715K68WWCY3KF5YN9</>,<>https://api.careerbuilder.com/v1/job?DID=JB715K68WWCY3KF5YN9&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>MI - Southfield</>,<>42.48175</>,<>-83.24093</>,<>7/17/2014 12:50:14 PM</>,<>$45.00 - $55.00/hour</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB715K68WWCY3KF5YN9</>,"<>Jr. SQL Developer or Reports Writer (ETL, SSIS, SQL Server)</>",<>CanBulkApply</>,"<>
        <Skill>ETL</Skill>
        <Skill>Business Intelligence</Skill>
        <Skill>data warehouse</Skill>
        <Skill>microsoft analysis services</Skill>
        <Skill>sql</Skill>
        <Skill>online analytical processing</Skill>
        <Skill>sql server integration services</Skill>
        <Skill>data modeling</Skill>
      </>"
"<>The Computer Merchant, Ltd.</>",</>,</>,<>JHQ74679Q72FKFYFSKL</>,<>15-1099.04</>,<>Web Developers</>,<>Java Developer / CURAM The Computer Merchant has several long term (multi year) consulting ...  Java Developer / CURAM Java Developer Job Requirements...</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHQ74679Q72FKFYFSKL</>,<>https://api.careerbuilder.com/v1/job?DID=JHQ74679Q72FKFYFSKL&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>NJ - Trenton</>,<>40.21787</>,<>-74.7594</>,<>7/16/2014 1:02:31 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHQ74679Q72FKFYFSKL</>,<>JAVA / CURAM Developer</>,<>CanBulkApply</>,"<>
        <Skill>sem</Skill>
        <Skill>xsl</Skill>
        <Skill>web service</Skill>
        <Skill>html</Skill>
        <Skill>soap</Skill>
        <Skill>x window system</Skill>
        <Skill>oracle database</Skill>
        <Skill>java platform, standard edition</Skill>
        <Skill>xml</Skill>
        <Skill>java platform, enterprise edition</Skill>
        <Skill>java database connectivity</Skill>
        <Skill>web services description language</Skill>
        <Skill>eclipse</Skill>
        <Skill>apache subversion</Skill>
        <Skill>java (programming language)</Skill>
        <Skill>mvc</Skill>
        <Skill>pl/sql</Skill>
        <Skill>sql</Skill>
        <Skill>system integration</Skill>
        <Skill>cascading style sheets</Skill>
      </>"
<>Collabera Inc.</>,<>c8a5z874t503m6w7ghf</>,<>http://www.careerbuilder.com/jobs/company/c8a5z874t503m6w7ghf/collabera-inc?sc_cmp1=13_JobRes_ComDet</>,<>JHR6GW6KRFP231W2PLC</>,<>15-1021.00</>,<>Computer Programmers</>,<> .Net Developer position. The hiring manager is looking for someone with hands-on experience with C or ...  C+This is the C++/C .Net Developer...</>,</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JHR6GW6KRFP231W2PLC</>,<>https://api.careerbuilder.com/v1/job?DID=JHR6GW6KRFP231W2PLC&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>IN - Warsaw</>,<>41.2783</>,<>-85.872</>,<>7/3/2014 4:09:32 PM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JHR6GW6KRFP231W2PLC</>,<>C++/C .Net Developer</>,<>CanBulkApply</>,"<>
        <Skill>c (programming language)</Skill>
        <Skill>c++</Skill>
      </>"
<>CompuSystems</>,</>,</>,<>JB76XB71Z6CG5PDL7W1</>,<>15-1099.04</>,<>Web Developers</>,"<> center located in Broadview, Illinois. We are seeking a Senior Java Developer with application project ...  As a Senior Java Developer you must be an...</>",</>,<>Full-Time</>,<>Bachelor's Degree</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB76XB71Z6CG5PDL7W1</>,<>https://api.careerbuilder.com/v1/job?DID=JB76XB71Z6CG5PDL7W1&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,"<>IL - Relocate to Broadview, IL</>",<>41.77053</>,<>-88.15302</>,<>7/11/2014 5:16:29 PM</>,<>$90k - $105k/year</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB76XB71Z6CG5PDL7W1</>,<>Senior Java Developer ( Lead Web Developer )</>,<>CanBulkApply</>,"<>
        <Skill>web service</Skill>
        <Skill>database</Skill>
        <Skill>agile software development</Skill>
        <Skill>xml</Skill>
        <Skill>java platform, enterprise edition</Skill>
        <Skill>software development</Skill>
        <Skill>change management</Skill>
        <Skill>IL (network protocol)</Skill>
        <Skill>java (programming language)</Skill>
        <Skill>sql</Skill>
        <Skill>swing (java)</Skill>
        <Skill>jsp</Skill>
        <Skill>sun certified professional</Skill>
        <Skill>php</Skill>
        <Skill>unix</Skill>
      </>"
