Company,CompanyDID,CompanyDetailsURL,DID,OnetCode,ONetFriendlyTitle,DescriptionTeaser,Distance,EmploymentType,EducationRequired,ExperienceRequired,JobDetailsURL,JobServiceURL,Location,LocationLatitude,LocationLongitude,PostedTime,Pay,SimilarJobsURL,JobTitle,ApplyRequirement,Skills
</>,</>,</>,<>JB72J35YHYFJ9CPS7QJ</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB72J35YHYFJ9CPS7QJ</>,<>https://api.careerbuilder.com/v1/job?DID=JB72J35YHYFJ9CPS7QJ&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>NC - Remote / Virtual</>,<>36.06899</>,<>-79.7947</>,<>7/25/2014 1:03:31 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB72J35YHYFJ9CPS7QJ</>,<>iOS Mobile Developer - IBM - Remote</>,<>IsExternal</>,"<>
        <Skill>representational state transfer</Skill>
        <Skill>html</Skill>
        <Skill>agile software development</Skill>
        <Skill>iphone</Skill>
        <Skill>sdlc</Skill>
        <Skill>User Experience</Skill>
        <Skill>objective-c</Skill>
        <Skill>c (programming language)</Skill>
        <Skill>computer security</Skill>
        <Skill>ajax</Skill>
        <Skill>json</Skill>
        <Skill>ios</Skill>
        <Skill>ios sdk</Skill>
        <Skill>scrum (development)</Skill>
      </>"
</>,</>,</>,<>JB76S8690T3SBQWLXVJ</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB76S8690T3SBQWLXVJ</>,<>https://api.careerbuilder.com/v1/job?DID=JB76S8690T3SBQWLXVJ&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>AL - Remote / Virtual</>,<>33.52029</>,<>-86.8115</>,<>7/25/2014 1:03:31 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB76S8690T3SBQWLXVJ</>,<>iOS Mobile Developer - IBM - Remote</>,<>IsExternal</>,"<>
        <Skill>representational state transfer</Skill>
        <Skill>html</Skill>
        <Skill>agile software development</Skill>
        <Skill>iphone</Skill>
        <Skill>sdlc</Skill>
        <Skill>User Experience</Skill>
        <Skill>objective-c</Skill>
        <Skill>c (programming language)</Skill>
        <Skill>computer security</Skill>
        <Skill>ajax</Skill>
        <Skill>json</Skill>
        <Skill>ios</Skill>
        <Skill>ios sdk</Skill>
        <Skill>scrum (development)</Skill>
      </>"
</>,</>,</>,<>JB74786GPDT273ZRB18</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB74786GPDT273ZRB18</>,<>https://api.careerbuilder.com/v1/job?DID=JB74786GPDT273ZRB18&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>FL - Remote / Virtual</>,<>30.33138</>,<>-81.6558</>,<>7/25/2014 1:03:30 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB74786GPDT273ZRB18</>,<>iOS Mobile Developer - IBM - Remote</>,<>IsExternal</>,"<>
        <Skill>representational state transfer</Skill>
        <Skill>html</Skill>
        <Skill>agile software development</Skill>
        <Skill>iphone</Skill>
        <Skill>sdlc</Skill>
        <Skill>User Experience</Skill>
        <Skill>objective-c</Skill>
        <Skill>c (programming language)</Skill>
        <Skill>computer security</Skill>
        <Skill>ajax</Skill>
        <Skill>json</Skill>
        <Skill>ios</Skill>
        <Skill>ios sdk</Skill>
        <Skill>scrum (development)</Skill>
      </>"
</>,</>,</>,<>JB76VJ6WD3KB91X7BN6</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB76VJ6WD3KB91X7BN6</>,<>https://api.careerbuilder.com/v1/job?DID=JB76VJ6WD3KB91X7BN6&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>KS - Remote / Virtual</>,<>39.11338</>,<>-94.62682</>,<>7/25/2014 1:03:30 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB76VJ6WD3KB91X7BN6</>,<>iOS Mobile Developer - IBM - Remote</>,<>IsExternal</>,"<>
        <Skill>representational state transfer</Skill>
        <Skill>html</Skill>
        <Skill>agile software development</Skill>
        <Skill>iphone</Skill>
        <Skill>sdlc</Skill>
        <Skill>User Experience</Skill>
        <Skill>objective-c</Skill>
        <Skill>c (programming language)</Skill>
        <Skill>computer security</Skill>
        <Skill>ajax</Skill>
        <Skill>json</Skill>
        <Skill>ios</Skill>
        <Skill>ios sdk</Skill>
        <Skill>scrum (development)</Skill>
      </>"
</>,</>,</>,<>JB709W6PRF7FPK8QNZN</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB709W6PRF7FPK8QNZN</>,<>https://api.careerbuilder.com/v1/job?DID=JB709W6PRF7FPK8QNZN&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>TN - Remote / Virtual</>,<>35.14976</>,<>-90.04925</>,<>7/25/2014 1:03:30 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB709W6PRF7FPK8QNZN</>,<>iOS Mobile Developer - IBM - Remote</>,<>IsExternal</>,"<>
        <Skill>representational state transfer</Skill>
        <Skill>html</Skill>
        <Skill>agile software development</Skill>
        <Skill>iphone</Skill>
        <Skill>sdlc</Skill>
        <Skill>User Experience</Skill>
        <Skill>objective-c</Skill>
        <Skill>c (programming language)</Skill>
        <Skill>computer security</Skill>
        <Skill>ajax</Skill>
        <Skill>json</Skill>
        <Skill>ios</Skill>
        <Skill>ios sdk</Skill>
        <Skill>scrum (development)</Skill>
      </>"
</>,</>,</>,<>JB70B76K5JGF4JVR1HT</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB70B76K5JGF4JVR1HT</>,<>https://api.careerbuilder.com/v1/job?DID=JB70B76K5JGF4JVR1HT&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>KY - Remote / Virtual</>,<>38.04859</>,<>-84.50032</>,<>7/25/2014 1:03:29 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB70B76K5JGF4JVR1HT</>,<>iOS Mobile Developer - IBM - Remote</>,<>IsExternal</>,"<>
        <Skill>representational state transfer</Skill>
        <Skill>html</Skill>
        <Skill>agile software development</Skill>
        <Skill>iphone</Skill>
        <Skill>sdlc</Skill>
        <Skill>User Experience</Skill>
        <Skill>objective-c</Skill>
        <Skill>c (programming language)</Skill>
        <Skill>computer security</Skill>
        <Skill>ajax</Skill>
        <Skill>json</Skill>
        <Skill>ios</Skill>
        <Skill>ios sdk</Skill>
        <Skill>scrum (development)</Skill>
      </>"
</>,</>,</>,<>JB73GY69Z24H8FQ0W4D</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB73GY69Z24H8FQ0W4D</>,<>https://api.careerbuilder.com/v1/job?DID=JB73GY69Z24H8FQ0W4D&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>CA - Remote / Virtual</>,<>32.71569</>,<>-117.16172</>,<>7/25/2014 1:03:29 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB73GY69Z24H8FQ0W4D</>,<>iOS Mobile Developer - IBM - Remote</>,<>IsExternal</>,"<>
        <Skill>representational state transfer</Skill>
        <Skill>html</Skill>
        <Skill>agile software development</Skill>
        <Skill>iphone</Skill>
        <Skill>sdlc</Skill>
        <Skill>User Experience</Skill>
        <Skill>objective-c</Skill>
        <Skill>c (programming language)</Skill>
        <Skill>computer security</Skill>
        <Skill>ajax</Skill>
        <Skill>json</Skill>
        <Skill>ios</Skill>
        <Skill>ios sdk</Skill>
        <Skill>scrum (development)</Skill>
      </>"
</>,</>,</>,<>JB75LH5YJW0WBL3FMV4</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB75LH5YJW0WBL3FMV4</>,<>https://api.careerbuilder.com/v1/job?DID=JB75LH5YJW0WBL3FMV4&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>TX - Remote / Virtual</>,<>29.42449</>,<>-98.49462</>,<>7/25/2014 1:03:29 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB75LH5YJW0WBL3FMV4</>,<>iOS Mobile Developer - IBM - Remote</>,<>IsExternal</>,"<>
        <Skill>representational state transfer</Skill>
        <Skill>html</Skill>
        <Skill>agile software development</Skill>
        <Skill>iphone</Skill>
        <Skill>sdlc</Skill>
        <Skill>User Experience</Skill>
        <Skill>objective-c</Skill>
        <Skill>c (programming language)</Skill>
        <Skill>computer security</Skill>
        <Skill>ajax</Skill>
        <Skill>json</Skill>
        <Skill>ios</Skill>
        <Skill>ios sdk</Skill>
        <Skill>scrum (development)</Skill>
      </>"
</>,</>,</>,<>JB71NY6S6F7GDD2C86H</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB71NY6S6F7GDD2C86H</>,<>https://api.careerbuilder.com/v1/job?DID=JB71NY6S6F7GDD2C86H&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>WA - Remote / Virtual</>,<>47.60356</>,<>-122.32944</>,<>7/25/2014 1:03:29 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB71NY6S6F7GDD2C86H</>,<>iOS Mobile Developer - IBM - Remote</>,<>IsExternal</>,"<>
        <Skill>representational state transfer</Skill>
        <Skill>html</Skill>
        <Skill>agile software development</Skill>
        <Skill>iphone</Skill>
        <Skill>sdlc</Skill>
        <Skill>User Experience</Skill>
        <Skill>objective-c</Skill>
        <Skill>c (programming language)</Skill>
        <Skill>computer security</Skill>
        <Skill>ajax</Skill>
        <Skill>json</Skill>
        <Skill>ios</Skill>
        <Skill>ios sdk</Skill>
        <Skill>scrum (development)</Skill>
      </>"
</>,</>,</>,<>JB72HP79CTBHWH7NJH2</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB72HP79CTBHWH7NJH2</>,<>https://api.careerbuilder.com/v1/job?DID=JB72HP79CTBHWH7NJH2&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>SC - Remote / Virtual</>,<>34.19104</>,<>-82.16074</>,<>7/25/2014 1:03:30 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB72HP79CTBHWH7NJH2</>,<>iOS Mobile Developer - IBM - Remote</>,<>IsExternal</>,"<>
        <Skill>representational state transfer</Skill>
        <Skill>html</Skill>
        <Skill>agile software development</Skill>
        <Skill>iphone</Skill>
        <Skill>sdlc</Skill>
        <Skill>User Experience</Skill>
        <Skill>objective-c</Skill>
        <Skill>c (programming language)</Skill>
        <Skill>computer security</Skill>
        <Skill>ajax</Skill>
        <Skill>json</Skill>
        <Skill>ios</Skill>
        <Skill>ios sdk</Skill>
        <Skill>scrum (development)</Skill>
      </>"
</>,</>,</>,<>JB762P61MTYHPSWXWKD</>,<>15-1031.00</>,"<>Computer Software Engineers, Applications</>",</>,<>Full-Time</>,<>Not Specified</>,<>Not Specified</>,<>http://api.careerbuilder.com/v1/joblink?TrackingID=UNTRKD&amp;HostSite=US&amp;DID=JB762P61MTYHPSWXWKD</>,<>https://api.careerbuilder.com/v1/job?DID=JB762P61MTYHPSWXWKD&amp;HostSite=US&amp;DeveloperKey=WDHL7MB628RRNH2V6WJQ</>,<>FL - Remote / Virtual</>,<>26.71438</>,<>-80.05269</>,<>7/25/2014 1:03:28 AM</>,<>N/A</>,<>http://www.careerbuilder.com/jobs/similarjobs.aspx?ipath=JELO&amp;job_did=JB762P61MTYHPSWXWKD</>,<>iOS Mobile Developer - IBM - Remote</>,<>IsExternal</>,"<>
        <Skill>representational state transfer</Skill>
        <Skill>html</Skill>
        <Skill>agile software development</Skill>
        <Skill>iphone</Skill>
        <Skill>sdlc</Skill>
        <Skill>User Experience</Skill>
        <Skill>objective-c</Skill>
        <Skill>c (programming language)</Skill>
        <Skill>computer security</Skill>
        <Skill>ajax</Skill>
        <Skill>json</Skill>
        <Skill>ios</Skill>
        <Skill>ios sdk</Skill>
        <Skill>scrum (development)</Skill>
      </>"
